"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         282,      -8.097275161,      -6.557026415,      -7.522261376,       -6.55146784,        -8.7969099
          0,           0,         283,      -8.105636582,      -6.565828412,      -7.531393117,       -6.56022592,      -8.808035079
          0,           0,         284,      -8.113969637,      -6.574731576,      -7.540938963,      -6.569106104,      -8.819195815
          0,           0,         285,      -8.122276985,      -6.583735073,       -7.55091161,      -6.578111541,      -8.830391678
          0,           0,         286,      -8.130561415,      -6.592836835,      -7.561314288,      -6.587243458,      -8.841621577
          0,           0,         287,      -8.138825838,      -6.602033656,      -7.572141278,      -6.596501158,      -8.852884297
          0,           0,         288,      -8.147073279,      -6.611321299,      -7.583378524,      -6.605882056,      -8.864178043
          0,           0,         289,      -8.155306857,      -6.620694622,      -7.595004333,      -6.615381754,      -8.875500688
          0,           0,         290,      -8.163529753,      -6.630147715,      -7.606990181,      -6.624994145,      -8.886851545
          0,           0,         291,      -8.171745176,      -6.639674052,      -7.619301578,      -6.634711559,      -8.898227751
          0,           0,         292,      -8.179956327,      -6.649266638,      -7.631899124,       -6.64452495,       -8.90962935
          0,           0,         293,      -8.188166371,      -6.658918168,      -7.644739649,      -6.654424097,      -8.921056091
          0,           0,         294,      -8.196378392,      -6.668621182,      -7.657777506,      -6.664397849,      -8.932506187
          0,           0,         295,      -8.204595364,      -6.678368209,      -7.670965982,      -6.674434383,      -8.943976108
          0,           0,         296,      -8.212820124,       -6.68815191,      -7.684258811,      -6.684521488,      -8.955468278
          0,           0,         297,      -8.221055343,      -6.697965214,      -7.697611752,       -6.69464685,      -8.966981961
          0,           0,         298,      -8.229303509,      -6.707801423,      -7.710984157,      -6.704798349,      -8.978516384
          0,           0,         299,      -8.237566905,      -6.717654316,      -7.724340474,      -6.714964333,      -8.990070605
          0,           0,         300,      -8.245847612,      -6.727518243,      -7.737651883,      -6.725133905,      -9.001643753
          0,           0,         301,      -8.254147466,      -6.737388147,      -7.750896629,      -6.735297161,      -9.013235119
          0,           0,         302,      -8.262468023,      -6.747259593,      -7.764060915,      -6.745445319,      -9.024844297
          0,           0,         303,      -8.270810589,      -6.757128825,      -7.777140135,        -6.7555709,      -9.036470736
          0,           0,         304,      -8.279176201,      -6.766992744,      -7.790138196,      -6.765667924,      -9.048113793
          0,           0,         305,      -8.287565618,      -6.776848885,      -7.803066991,      -6.775731955,      -9.059773097
          0,           0,         306,      -8.295979312,      -6.786695369,      -7.815945486,      -6.785760081,      -9.071448439
          0,           0,         307,      -8.304417471,      -6.796530855,      -7.828798445,       -6.79575086,      -9.083139702
          0,           0,         308,      -8.312879994,      -6.806354467,      -7.841654849,      -6.805704233,       -9.09484712
          0,           0,         309,      -8.321366509,      -6.816165732,      -7.854546088,      -6.815621386,      -9.106571877
          0,           0,         310,      -8.329876388,        -6.8259645,      -7.867504035,      -6.825504574,      -9.118317194
          0,           0,         311,      -8.338408776,      -6.835750886,      -7.880559074,       -6.83535692,      -9.130074326
          0,           0,         312,      -8.346962628,       -6.84552516,      -7.893738181,      -6.845182192,      -9.141846573
          0,           0,         313,      -8.355536737,      -6.855287717,       -7.90706299,       -6.85498455,      -9.153635049
          0,           0,         314,       -8.36412977,      -6.865039017,      -7.920548104,      -6.864768312,      -9.165435403
          0,           0,         315,      -8.372740353,      -6.874779542,      -7.934199556,      -6.874537754,      -9.177253229
          0,           0,         316,      -8.381367114,      -6.884509777,      -7.948013416,      -6.884296901,      -9.189095167
          0,           0,         317,      -8.390008753,       -6.89423021,      -7.961974736,       -6.89404938,       -9.20095707
          0,           0,         318,      -8.398664136,      -6.903941329,      -7.976057006,      -6.903798316,      -9.212840058
          0,           0,         319,       -8.40733234,      -6.913643624,      -7.990221494,       -6.91354627,      -9.224745167
          0,           0,         320,      -8.416012663,      -6.923337552,      -8.004416542,      -6.923295121,      -9.236673466
          0,           0,         321,      -8.424704691,       -6.93302365,      -8.018579702,      -6.933046049,      -9.248626057
          0,           0,         322,      -8.433408284,      -6.942702547,      -8.032638214,      -6.942799669,      -9.260604059
          0,           0,         323,      -8.442123609,      -6.952375012,      -8.046510941,      -6.952556055,      -9.272608599
          0,           0,         324,      -8.450851128,      -6.962041997,        -8.0601111,      -6.962314798,      -9.284640816
          0,           0,         325,      -8.459591586,      -6.971704686,      -8.073349709,      -6.972075096,      -9.296701568
          0,           0,         326,       -8.46834599,       -6.98136454,      -8.086139793,      -6.981835871,      -9.308792127
          0,           0,         327,      -8.477115598,      -6.991023325,      -8.098400945,      -6.991595894,      -9.320913805
          0,           0,         328,      -8.485901914,      -7.000683146,      -8.110064074,      -7.001353936,       -9.33306781
          0,           0,         329,      -8.494706674,       -7.01034645,       -8.12107599,      -7.011108915,      -9.345254927
          0,           0,         330,       -8.50353182,      -7.020016033,      -8.131403278,      -7.020860042,      -9.357476213
          0,           0,         331,       -8.51237947,      -7.029695023,      -8.141035093,      -7.030606975,      -9.369733327
          0,           0,         332,      -8.521251872,      -7.039386845,      -8.149984546,      -7.040349962,      -9.382027519
          0,           0,         333,      -8.530151337,      -7.049095182,      -8.158288509,      -7.050089967,      -9.394359953
          0,           0,         334,      -8.539080164,      -7.058823915,      -8.166005893,      -7.059828773,      -9.406731715
          0,           0,         335,      -8.548040569,      -7.068577049,      -8.173214611,      -7.069569041,      -9.419143785
          0,           0,         336,      -8.557034615,      -7.078358635,       -8.18000759,      -7.079314325,      -9.431597007
          0,           0,         337,      -8.566064171,       -7.08817267,      -8.186488273,      -7.089069034,      -9.444092067
          0,           0,         338,      -8.575130883,      -7.098023003,       -8.19276604,       -7.09883833,      -9.456629478
          0,           0,         339,      -8.584236167,      -7.107913219,      -8.198951904,      -7.108627995,      -9.469209572
          0,           0,         340,      -8.593381204,      -7.117846544,      -8.205154752,      -7.118444242,      -9.481832512
          0,           0,         341,      -8.602566943,      -7.127825728,      -8.211478262,      -7.128293512,      -9.494498331
          0,           0,         342,      -8.611794101,      -7.137852956,      -8.218018557,      -7.138182262,      -9.507207064
          0,           0,         343,      -8.621063154,      -7.147929751,      -8.224862542,      -7.148116738,      -9.519959107
          0,           0,         344,      -8.630374333,      -7.158056906,       -8.23208685,      -7.158102772,      -9.532757345
          0,           0,         345,      -8.639727623,      -7.168234418,      -8.239757272,      -7.168145573,      -9.545651529
          0,           0,         346,      -8.649122742,      -7.178461509,      -8.247928782,      -7.178249526,      -9.558570231
          0,           0,         347,      -8.658558838,      -7.188736441,      -8.256644703,       -7.18841789,      -9.571401628
          0,           0,         348,      -8.668035724,       -7.19905647,      -8.265937398,      -7.198653345,       -9.58411005
          0,           0,         349,      -8.677553416,      -7.209417988,      -8.275829437,      -7.208957497,      -9.597067377
          0,           0,         350,      -8.687110777,      -7.219816948,      -8.286334645,      -7.219329951,      -9.610080916
          0,           0,         351,      -8.696703999,      -7.230248362,      -8.297454386,      -7.229767699,      -9.623128383
          0,           0,         352,      -8.706332483,      -7.240706547,      -8.309180656,      -7.240268297,      -9.636202809
          0,           0,         353,      -8.715995558,      -7.251185205,       -8.32149702,      -7.250827779,      -9.649300768
          0,           0,         354,      -8.725692047,       -7.26167754,      -8.334378315,      -7.261440453,      -9.662420071
          0,           0,         355,      -8.735420602,      -7.272176412,      -8.347790574,      -7.272099241,      -9.675558864
          0,           0,         356,        -8.7451799,      -7.282674478,      -8.361691348,      -7.282795929,      -9.688715282
          0,           0,         357,      -8.754968701,      -7.293164343,      -8.376030198,      -7.293521333,      -9.701887355
          0,           0,         358,      -8.764785889,      -7.303638713,      -8.390749307,      -7.304265483,      -9.715073005
          0,           0,         359,        -8.7746305,      -7.314090546,      -8.405784246,      -7.315017822,       -9.72827007
          0,           0,         360,      -8.784501732,      -7.324513201,      -8.421064975,      -7.325767435,       -9.74147635
          0,           0,         361,      -8.794398961,      -7.334900577,      -8.436517106,      -7.336503282,      -9.754689636
          0,           0,         362,      -8.804321727,      -7.345247237,      -8.452063455,      -7.347214449,      -9.767907746
          0,           0,         363,      -8.814269729,      -7.355548513,      -8.467625881,       -7.35789039,      -9.781128557
          0,           0,         364,      -8.824242803,      -7.365800587,      -8.483127364,      -7.368521158,      -9.794350026
          0,           0,         365,      -8.834240896,      -7.376000553,      -8.498494254,      -7.379097639,      -9.807570213
          0,           0,         366,      -8.844264028,      -7.386146449,      -8.513658561,      -7.389611747,      -9.820787304
          0,           0,         367,      -8.854312257,      -7.396237256,      -8.528560142,      -7.400056615,       -9.83399963
          0,           0,         368,      -8.864385626,      -7.406272881,      -8.543148587,      -7.410426744,      -9.847205682
          0,           0,         369,      -8.874484122,      -7.416254109,      -8.557384624,      -7.420718115,      -9.860404127
          0,           0,         370,       -8.88460762,      -7.426182531,      -8.571240884,      -7.430928256,      -9.873593823
          0,           0,         371,      -8.894755835,      -7.436060458,      -8.584701904,      -7.441056255,      -9.886773829
          0,           0,         372,      -8.904928283,      -7.445890816,      -8.597763341,      -7.451102725,      -9.899943415
          0,           0,         373,      -8.915124245,      -7.455677027,       -8.61043044,      -7.461069709,      -9.913102062
          0,           0,         374,      -8.925342761,      -7.465422891,      -8.622715893,      -7.470960547,      -9.926249472
          0,           0,         375,      -8.935582636,      -7.475132455,      -8.634637265,      -7.480779699,      -9.939385566
          0,           0,         376,      -8.945842466,      -7.484809897,       -8.64621423,      -7.490532529,       -9.95251048
          0,           0,         377,      -8.956120672,      -7.494459402,      -8.657465809,      -7.500225077,      -9.965624563
          0,           0,         378,      -8.966415547,      -7.504085061,      -8.668407839,      -7.509863808,       -9.97872837
          0,           0,         379,      -8.976725289,      -7.513690782,      -8.679050825,      -7.519455372,      -9.991822654
          0,           0,         380,      -8.987048048,      -7.523280213,       -8.68939833,      -7.529006372,      -10.00490835
          0,           0,         381,      -8.997381964,      -7.532856696,      -8.699446018,      -7.538523155,      -10.01798658
          0,           0,         382,      -9.007725206,      -7.542423228,        -8.7091814,      -7.548011643,      -10.03105861
          0,           0,         383,      -9.018076013,      -7.551982454,      -8.718584353,      -7.557477192,      -10.04412587
          0,           0,         384,      -9.028432736,      -7.561536672,      -8.727628376,      -7.566924503,      -10.05718992
          0,           0,         385,      -9.038793874,      -7.571087863,      -8.736282555,      -7.576357569,      -10.07025243
