"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1362,      -7.966727316,      -5.717363515,      -7.299316223,      -5.722803221,       -9.20192869,               0.5,    0.009610603992,  -2.823333519e-07,                 0,                 0,                 0,   1.325283079e-06,    0.009610603992,  -2.823333519e-07,                 0,  -2.937727453e-05,    0.001558235895
          0,           0,        1363,      -7.966684979,       -5.71760109,      -7.299967017,      -5.723056554,      -9.200975659,               0.5,    0.009609538219,  -2.814358052e-07,                 0,                 0,                 0,   1.325573614e-06,    0.009609538219,  -2.814358052e-07,                 0,  -2.928713106e-05,    0.001558235895
          0,           0,        1364,      -7.966640979,       -5.71783781,       -7.30061546,      -5.723308447,      -9.200023427,               0.5,    0.009608473897,  -2.805684861e-07,                 0,                 0,                 0,   1.325852896e-06,    0.009608473897,  -2.805684861e-07,                 0,   -2.92001091e-05,    0.001558235895
          0,           0,        1365,      -7.966596586,      -5.718073678,      -7.301260891,      -5.723559476,      -9.199071992,               0.5,    0.009607411015,  -2.797183823e-07,                 0,                 0,                 0,   1.326133067e-06,    0.009607411015,  -2.797183823e-07,                 0,  -2.911485538e-05,    0.001558235895
          0,           0,        1366,      -7.966562005,      -5.718308805,      -7.301898243,      -5.723814513,      -9.198121241,               0.5,    0.009606349631,  -2.788427536e-07,                 0,                 0,                 0,   1.326446887e-06,    0.009606349631,  -2.788427536e-07,                 0,  -2.902692119e-05,    0.001558235895
          0,           0,        1367,      -7.966523143,      -5.718543073,      -7.302543132,      -5.724066662,      -9.197164537,               0.5,    0.009605289815,  -2.778814386e-07,                 0,                 0,                 0,   1.326838758e-06,    0.009605289815,  -2.778814386e-07,                 0,  -2.893004209e-05,    0.001558235895
          0,           0,        1368,      -7.966484185,      -5.718776483,      -7.303186166,        -5.7243188,      -9.196205224,               0.5,    0.009604231622,  -2.768926586e-07,                 0,                 0,                 0,   1.327265669e-06,    0.009604231622,  -2.768926586e-07,                 0,  -2.883027706e-05,    0.001558235895
          0,           0,        1369,      -7.966446039,      -5.719009041,      -7.303826409,      -5.724570963,      -9.195246711,               0.5,    0.009603175106,  -2.759351138e-07,                 0,                 0,                 0,   1.327683407e-06,    0.009603175106,  -2.759351138e-07,                 0,  -2.873373762e-05,    0.001558235895
          0,           0,        1370,      -7.966409609,      -5.719240722,      -7.304463747,      -5.724823272,      -9.194288984,               0.5,    0.009602120332,  -2.750101462e-07,                 0,                 0,                 0,   1.328088684e-06,    0.009602120332,  -2.750101462e-07,                 0,  -2.864056445e-05,    0.001558235895
          0,           0,        1371,      -7.966373957,      -5.719471526,      -7.305100499,      -5.725075419,      -9.193332074,               0.5,    0.009601067368,  -2.740995887e-07,                 0,                 0,                 0,   1.328491691e-06,    0.009601067368,  -2.740995887e-07,                 0,  -2.854886631e-05,    0.001558235895
          0,           0,        1372,      -7.966338836,      -5.719701479,        -7.3057373,      -5.725327088,      -9.192375983,               0.5,    0.009600016304,  -2.732011286e-07,                 0,                 0,                 0,   1.328889767e-06,    0.009600016304,  -2.732011286e-07,                 0,  -2.845840256e-05,    0.001558235895
          0,           0,        1373,      -7.966303936,      -5.719930582,      -7.306373402,      -5.725578085,      -9.191420586,               0.5,    0.009598967178,  -2.723073056e-07,                 0,                 0,                 0,    1.32928469e-06,    0.009598967178,  -2.723073056e-07,                 0,  -2.836839637e-05,    0.001558235895
          0,           0,        1374,      -7.966272821,      -5.720158862,        -7.3070095,      -5.725830084,      -9.190466026,               0.5,    0.009597919995,  -2.714151132e-07,                 0,                 0,                 0,    1.32967605e-06,    0.009597919995,  -2.714151132e-07,                 0,  -2.827853466e-05,    0.001558235895
          0,           0,        1375,      -7.966232561,      -5.720386271,      -7.307643644,      -5.726077542,      -9.189512308,               0.5,    0.009596874873,  -2.705184161e-07,                 0,                 0,                 0,   1.330066332e-06,    0.009596874873,  -2.705184161e-07,                 0,  -2.818817789e-05,    0.001558235895
          0,           0,        1376,      -7.966186953,      -5.720612858,      -7.308276538,      -5.726321736,      -9.188559502,               0.5,    0.009595831719,  -2.674397513e-07,                 0,                 0,                 0,   1.332080012e-06,    0.009595831719,  -2.674397513e-07,                 0,  -2.787040864e-05,    0.001558235895
          0,           0,        1377,      -7.966147372,      -5.720838635,      -7.308907602,      -5.726567254,      -9.187607632,               0.5,    0.009594790486,  -2.663676414e-07,                 0,                 0,                 0,   1.332580045e-06,    0.009594790486,  -2.663676414e-07,                 0,   -2.77616944e-05,    0.001558235895
          0,           0,        1378,      -7.966107185,      -5.721063596,      -7.309547213,      -5.726811604,      -9.186656689,               0.5,    0.009593751734,  -2.662870525e-07,                 0,                 0,                 0,   1.332321498e-06,    0.009593751734,  -2.662870525e-07,                 0,  -2.775630013e-05,    0.001558235895
          0,           0,        1379,      -7.966066501,      -5.721287736,      -7.310192826,      -5.727054975,      -9.185706436,               0.5,    0.009592715478,   -2.65794791e-07,                 0,                 0,                 0,   1.332353895e-06,    0.009592715478,   -2.65794791e-07,                 0,  -2.770798233e-05,    0.001558235895
          0,           0,        1380,      -7.966025069,      -5.721511051,      -7.310840713,      -5.727297207,      -9.184757035,               0.5,    0.009591681376,  -2.647609696e-07,                 0,                 0,                 0,   1.332774783e-06,    0.009591681376,  -2.647609696e-07,                 0,  -2.760318647e-05,    0.001558235895
          0,           0,        1381,      -7.965983184,       -5.72173353,      -7.311488078,      -5.727538322,      -9.183808234,               0.5,     0.00959064914,  -2.635466305e-07,                 0,                 0,                 0,   1.333319456e-06,     0.00959064914,  -2.635466305e-07,                 0,   -2.74795404e-05,    0.001558235895
          0,           0,        1382,      -7.965938095,      -5.721955164,      -7.312136861,      -5.727777086,      -9.182858814,               0.5,    0.009589618613,  -2.624288716e-07,                 0,                 0,                 0,   1.333787922e-06,    0.009589618613,  -2.624288716e-07,                 0,  -2.736593417e-05,    0.001558235895
          0,           0,        1383,      -7.965840555,      -5.722175387,      -7.312788705,      -5.728000089,      -9.181910302,               0.5,    0.009588589734,  -2.614891862e-07,                 0,                 0,                 0,   1.334127614e-06,    0.009588589734,  -2.614891862e-07,                 0,  -2.727087022e-05,    0.001558235895
          0,           0,        1384,       -7.96577971,      -5.722394843,      -7.313437154,      -5.728231259,      -9.180962703,               0.5,    0.009587562519,  -2.606568417e-07,                 0,                 0,                 0,   1.334399013e-06,    0.009587562519,  -2.606568417e-07,                 0,    -2.7186977e-05,    0.001558235895
          0,           0,        1385,      -7.965732983,      -5.722613496,      -7.314084806,      -5.728465227,      -9.180016028,               0.5,    0.009586537025,  -2.598325823e-07,                 0,                 0,                 0,   1.334682564e-06,    0.009586537025,  -2.598325823e-07,                 0,  -2.710390432e-05,    0.001558235895
          0,           0,        1386,      -7.965681696,      -5.722831343,      -7.314731907,      -5.728697065,      -9.179070341,               0.5,    0.009585513334,   -2.58973737e-07,                 0,                 0,                 0,   1.335013691e-06,    0.009585513334,   -2.58973737e-07,                 0,  -2.701720064e-05,    0.001558235895
          0,           0,        1387,      -7.965627294,      -5.723048482,      -7.315376003,      -5.728928532,      -9.178125673,               0.5,    0.009584491538,  -2.580914383e-07,                 0,                 0,                 0,   1.335385227e-06,    0.009584491538,  -2.580914383e-07,                 0,   -2.69280261e-05,    0.001558235895
          0,           0,        1388,      -7.965543945,      -5.723264046,      -7.316025728,      -5.729148248,      -9.177181979,               0.5,    0.009583471732,  -2.572057579e-07,                 0,                 0,                 0,    1.33578091e-06,    0.009583471732,  -2.572057579e-07,                 0,   -2.68384741e-05,    0.001558235895
          0,           0,        1389,      -7.965467824,      -5.723478327,      -7.316670702,      -5.729368196,       -9.17623925,               0.5,    0.009582454005,  -2.563217309e-07,                 0,                 0,                 0,   1.336192628e-06,    0.009582454005,  -2.563217309e-07,                 0,  -2.674906979e-05,    0.001558235895
          0,           0,        1390,      -7.965416404,       -5.72369189,      -7.317309848,      -5.729596163,      -9.175297477,               0.5,    0.009581438533,  -2.554406639e-07,                 0,                 0,                 0,   1.336615107e-06,    0.009581438533,  -2.554406639e-07,                 0,  -2.665994913e-05,    0.001558235895
          0,           0,        1391,      -7.965369502,      -5.723904681,      -7.317954778,      -5.729825211,      -9.174356652,               0.5,    0.009580425207,  -2.545579152e-07,                 0,                 0,                 0,   1.337044581e-06,    0.009580425207,  -2.545579152e-07,                 0,  -2.657062809e-05,    0.001558235895
          0,           0,        1392,      -7.965320731,      -5.724116668,      -7.318599128,      -5.730053176,      -9.173416773,               0.5,    0.009579413958,  -2.536680392e-07,                 0,                 0,                 0,   1.337477327e-06,    0.009579413958,  -2.536680392e-07,                 0,   -2.64805384e-05,    0.001558235895
          0,           0,        1393,      -7.965271163,      -5.724327859,      -7.319241865,      -5.730280296,      -9.172472955,               0.5,    0.009578404779,  -2.527656693e-07,                 0,                 0,                 0,   1.337910458e-06,    0.009578404779,  -2.527656693e-07,                 0,   -2.63891196e-05,    0.001558235895
          0,           0,        1394,      -7.965222223,      -5.724538255,      -7.319886983,      -5.730507101,      -9.171525609,               0.5,    0.009577397638,  -2.518413988e-07,                 0,                 0,                 0,    1.33834532e-06,    0.009577397638,  -2.518413988e-07,                 0,  -2.629538924e-05,    0.001558235895
          0,           0,        1395,      -7.965174486,      -5.724747853,      -7.320530462,      -5.730733724,       -9.17057923,               0.5,    0.009576392518,  -2.508983552e-07,                 0,                 0,                 0,    1.33877614e-06,    0.009576392518,  -2.508983552e-07,                 0,  -2.619967329e-05,    0.001558235895
          0,           0,        1396,      -7.965128104,      -5.724956703,       -7.32117485,      -5.730960241,      -9.169633831,               0.5,     0.00957538941,  -2.499420131e-07,                 0,                 0,                 0,   1.339197734e-06,     0.00957538941,  -2.499420131e-07,                 0,  -2.610254293e-05,    0.001558235895
          0,           0,        1397,       -7.96508107,      -5.725164796,       -7.32181734,      -5.731185904,      -9.168689427,               0.5,    0.009574388232,  -2.489763284e-07,                 0,                 0,                 0,   1.339608397e-06,    0.009574388232,  -2.489763284e-07,                 0,  -2.600441118e-05,    0.001558235895
          0,           0,        1398,      -7.965034553,       -5.72537212,      -7.322460176,      -5.731411089,       -9.16774602,               0.5,    0.009573388889,  -2.480030526e-07,                 0,                 0,                 0,   1.340009571e-06,    0.009573388889,  -2.480030526e-07,                 0,  -2.590546101e-05,    0.001558235895
          0,           0,        1399,      -7.964987325,      -5.725578677,      -7.323103694,       -5.73163537,      -9.166803613,               0.5,    0.009572391348,   -2.47024482e-07,                 0,                 0,                 0,   1.340403531e-06,    0.009572391348,   -2.47024482e-07,                 0,  -2.580593219e-05,    0.001558235895
          0,           0,        1400,       -7.96493964,      -5.725784468,       -7.32374686,       -5.73185886,      -9.165862209,               0.5,     0.00957139558,  -2.460442816e-07,                 0,                 0,                 0,   1.340792577e-06,     0.00957139558,  -2.460442816e-07,                 0,  -2.570620757e-05,    0.001558235895
          0,           0,        1401,      -7.964891838,      -5.725989511,      -7.324389239,      -5.732081703,      -9.164921823,               0.5,    0.009570401533,  -2.450658539e-07,                 0,                 0,                 0,   1.341179292e-06,    0.009570401533,  -2.450658539e-07,                 0,  -2.560664284e-05,    0.001558235895
          0,           0,        1402,      -7.964843303,      -5.726193823,      -7.325028923,      -5.732303747,      -9.163982463,               0.5,    0.009569409186,  -2.440929882e-07,                 0,                 0,                 0,   1.341565734e-06,    0.009569409186,  -2.440929882e-07,                 0,  -2.550763412e-05,    0.001558235895
          0,           0,        1403,      -7.964796785,      -5.726397397,      -7.325670393,      -5.732526196,      -9.163044098,               0.5,    0.009568418495,   -2.43130049e-07,                 0,                 0,                 0,   1.341952895e-06,    0.009568418495,   -2.43130049e-07,                 0,  -2.540963788e-05,    0.001558235895
          0,           0,        1404,      -7.964751558,      -5.726600228,        -7.3263113,       -5.73274871,      -9.162106763,               0.5,    0.009567429423,  -2.421811742e-07,                 0,                 0,                 0,   1.342340954e-06,    0.009567429423,  -2.421811742e-07,                 0,  -2.531308709e-05,    0.001558235895
          0,           0,        1405,      -7.964706229,       -5.72680232,      -7.326950679,      -5.732970722,      -9.161170458,               0.5,    0.009566441969,  -2.412497364e-07,                 0,                 0,                 0,   1.342729491e-06,    0.009566441969,  -2.412497364e-07,                 0,   -2.52183348e-05,    0.001558235895
          0,           0,        1406,      -7.964661347,      -5.727003667,      -7.327588253,      -5.733192403,      -9.160235182,               0.5,    0.009565456135,  -2.404248619e-07,                 0,                 0,                 0,   1.343052936e-06,    0.009565456135,  -2.404248619e-07,                 0,  -2.513469912e-05,    0.001558235895
          0,           0,        1407,      -7.964617264,      -5.727204261,      -7.328224015,      -5.733413844,      -9.159300937,               0.5,    0.009564471855,  -2.398679138e-07,                 0,                 0,                 0,   1.343191271e-06,    0.009564471855,  -2.398679138e-07,                 0,  -2.507905481e-05,    0.001558235895
          0,           0,        1408,      -7.964573454,      -5.727404096,      -7.328858006,      -5.733634833,      -9.158367724,               0.5,    0.009563489204,  -2.391980053e-07,                 0,                 0,                 0,   1.343427669e-06,    0.009563489204,  -2.391980053e-07,                 0,  -2.501158314e-05,    0.001558235895
          0,           0,        1409,       -7.96452963,       -5.72760317,       -7.32949065,      -5.733855139,      -9.157435542,               0.5,    0.009562508367,  -2.382598274e-07,                 0,                 0,                 0,   1.343875104e-06,    0.009562508367,  -2.382598274e-07,                 0,  -2.491603858e-05,    0.001558235895
          0,           0,        1410,       -7.96449053,      -5.727801461,      -7.330120919,      -5.734076865,      -9.156504395,               0.5,     0.00956152949,  -2.372202501e-07,                 0,                 0,                 0,   1.344406513e-06,     0.00956152949,  -2.372202501e-07,                 0,   -2.48098644e-05,    0.001558235895
          0,           0,        1411,      -7.964446473,      -5.727998966,      -7.330754901,      -5.734295829,      -9.155574283,               0.5,     0.00956055262,  -2.362195903e-07,                 0,                 0,                 0,   1.344914924e-06,     0.00956055262,  -2.362195903e-07,                 0,  -2.470773392e-05,    0.001558235895
          0,           0,        1412,      -7.964400127,      -5.728195705,      -7.331391152,       -5.73451309,       -9.15464521,               0.5,    0.009559577754,  -2.352586399e-07,                 0,                 0,                 0,    1.34539678e-06,    0.009559577754,  -2.352586399e-07,                 0,   -2.46097313e-05,    0.001558235895
          0,           0,        1413,      -7.964356009,      -5.728391684,      -7.332024446,      -5.734730512,      -9.153717182,               0.5,    0.009558604892,  -2.342905881e-07,                 0,                 0,                 0,   1.345883015e-06,    0.009558604892,  -2.342905881e-07,                 0,  -2.451096062e-05,    0.001558235895
          0,           0,        1414,      -7.964299146,      -5.728585699,      -7.332657446,      -5.734937127,      -9.152790194,               0.5,    0.009557634046,  -2.332945119e-07,                 0,                 0,                 0,   1.346384848e-06,    0.009557634046,  -2.332945119e-07,                 0,  -2.440923253e-05,    0.001558235895
          0,           0,        1415,      -7.964246682,      -5.728778724,      -7.333283236,      -5.735146566,      -9.151864248,               0.5,    0.009556665184,  -2.322755508e-07,                 0,                 0,                 0,   1.346893901e-06,    0.009556665184,  -2.322755508e-07,                 0,  -2.430508408e-05,    0.001558235895
          0,           0,        1416,      -7.964200081,      -5.728971039,       -7.33391036,      -5.735359367,      -9.150939393,               0.5,    0.009555698278,  -2.312452363e-07,                 0,                 0,                 0,   1.347397957e-06,    0.009555698278,  -2.312452363e-07,                 0,  -2.419972142e-05,    0.001558235895
          0,           0,        1417,      -7.964152686,      -5.729162592,      -7.334540792,      -5.735570822,      -9.150015612,               0.5,    0.009554733269,  -2.302089153e-07,                 0,                 0,                 0,   1.347890034e-06,    0.009554733269,  -2.302089153e-07,                 0,  -2.409370401e-05,    0.001558235895
          0,           0,        1418,      -7.964102735,      -5.729353375,      -7.335170827,      -5.735780067,      -9.149092909,               0.5,     0.00955377013,  -2.291672864e-07,                 0,                 0,                 0,   1.348368038e-06,     0.00955377013,  -2.291672864e-07,                 0,  -2.398710492e-05,    0.001558235895
          0,           0,        1419,      -7.964051138,      -5.729543396,      -7.335800287,      -5.735987762,      -9.148171267,               0.5,    0.009552808826,  -2.281203691e-07,                 0,                 0,                 0,   1.348832273e-06,    0.009552808826,  -2.281203691e-07,                 0,  -2.387992613e-05,    0.001558235895
          0,           0,        1420,      -7.963998685,      -5.729732654,      -7.336429836,      -5.736194351,      -9.147250653,               0.5,    0.009551849311,  -2.270699264e-07,                 0,                 0,                 0,   1.349282818e-06,    0.009551849311,  -2.270699264e-07,                 0,  -2.377235224e-05,    0.001558235895
          0,           0,        1421,      -7.963945766,      -5.729921168,      -7.337060097,      -5.736399972,      -9.146331105,               0.5,    0.009550891535,   -2.26019022e-07,                 0,                 0,                 0,   1.349720179e-06,    0.009550891535,   -2.26019022e-07,                 0,  -2.366470409e-05,    0.001558235895
          0,           0,        1422,       -7.96389237,       -5.73010895,      -7.337690618,      -5.736604578,      -9.145412638,               0.5,     0.00954993547,  -2.249681789e-07,                 0,                 0,                 0,   1.350151693e-06,     0.00954993547,  -2.249681789e-07,                 0,  -2.355703654e-05,    0.001558235895
          0,           0,        1423,      -7.963838477,      -5.730295997,      -7.338321448,      -5.736808188,       -9.14449525,               0.5,    0.009548981109,  -2.239256204e-07,                 0,                 0,                 0,   1.350577953e-06,    0.009548981109,  -2.239256204e-07,                 0,  -2.345021085e-05,    0.001558235895
          0,           0,        1424,      -7.963784451,      -5.730482307,      -7.338953375,      -5.737010914,      -9.143578937,               0.5,    0.009548028425,  -2.229003267e-07,                 0,                 0,                 0,   1.350996803e-06,    0.009548028425,  -2.229003267e-07,                 0,   -2.33451679e-05,    0.001558235895
          0,           0,        1425,      -7.963731824,      -5.730667831,      -7.339585964,      -5.737213098,      -9.142663697,               0.5,    0.009547077385,  -2.218974841e-07,                 0,                 0,                 0,   1.351408223e-06,    0.009547077385,  -2.218974841e-07,                 0,  -2.324245161e-05,    0.001558235895
          0,           0,        1426,      -7.963681624,      -5.730852499,      -7.340217456,       -5.73741547,      -9.141749528,               0.5,    0.009546128026,  -2.209209368e-07,                 0,                 0,                 0,   1.351812912e-06,    0.009546128026,  -2.209209368e-07,                 0,  -2.314246533e-05,    0.001558235895
          0,           0,        1427,      -7.963622613,      -5.731036331,      -7.340850962,      -5.737613158,       -9.14083643,               0.5,    0.009545180512,  -2.199716571e-07,                 0,                 0,                 0,   1.352212944e-06,    0.009545180512,  -2.199716571e-07,                 0,  -2.304531139e-05,    0.001558235895
          0,           0,        1428,        -7.9635696,      -5.731219449,      -7.341482729,      -5.737812794,      -9.139924435,               0.5,    0.009544235018,  -2.190482859e-07,                 0,                 0,                 0,   1.352610844e-06,    0.009544235018,  -2.190482859e-07,                 0,  -2.295084786e-05,    0.001558235895
          0,           0,        1429,      -7.963517856,      -5.731401869,      -7.342112273,      -5.738012145,       -9.13901361,               0.5,    0.009543291645,   -2.18147419e-07,                 0,                 0,                 0,   1.353009054e-06,    0.009543291645,   -2.18147419e-07,                 0,  -2.285871869e-05,    0.001558235895
          0,           0,        1430,      -7.963465707,      -5.731583589,      -7.342742681,      -5.738210684,      -9.138103932,               0.5,    0.009542350404,  -2.172637556e-07,                 0,                 0,                 0,   1.353409765e-06,    0.009542350404,  -2.172637556e-07,                 0,  -2.276836905e-05,    0.001558235895
          0,           0,        1431,      -7.963413641,        -5.7317646,      -7.343373118,      -5.738408718,      -9.137195384,               0.5,    0.009541411245,  -2.163911141e-07,                 0,                 0,                 0,   1.353814407e-06,    0.009541411245,  -2.163911141e-07,                 0,  -2.267915181e-05,    0.001558235895
          0,           0,        1432,       -7.96336105,      -5.731944902,      -7.344003054,      -5.738605898,      -9.136287984,               0.5,    0.009540474083,  -2.155230552e-07,                 0,                 0,                 0,   1.354223648e-06,    0.009540474083,  -2.155230552e-07,                 0,   -2.25903926e-05,    0.001558235895
          0,           0,        1433,       -7.96330663,       -5.73212441,      -7.344632559,      -5.738801287,      -9.135381683,               0.5,    0.009539538831,  -2.146535974e-07,                 0,                 0,                 0,   1.354637394e-06,    0.009539538831,  -2.146535974e-07,                 0,  -2.250146481e-05,    0.001558235895
          0,           0,        1434,      -7.963251229,      -5.732303185,      -7.345261591,       -5.73899584,      -9.134476461,               0.5,    0.009538605415,  -2.137773359e-07,                 0,                 0,                 0,   1.355055129e-06,    0.009538605415,  -2.137773359e-07,                 0,    -2.2411802e-05,    0.001558235895
          0,           0,        1435,      -7.963194056,      -5.732481215,      -7.345890464,      -5.739188938,      -9.133572362,               0.5,    0.009537673788,  -2.128897153e-07,                 0,                 0,                 0,    1.35547618e-06,    0.009537673788,  -2.128897153e-07,                 0,  -2.232092647e-05,    0.001558235895
          0,           0,        1436,      -7.963137427,      -5.732658477,       -7.34651817,       -5.73938174,       -9.13266937,               0.5,     0.00953674393,  -2.119869234e-07,                 0,                 0,                 0,   1.355900071e-06,     0.00953674393,  -2.119869234e-07,                 0,  -2.222843824e-05,    0.001558235895
          0,           0,        1437,      -7.963081124,      -5.732835002,      -7.347148175,      -5.739574179,      -9.131767476,               0.5,     0.00953581584,  -2.110662264e-07,                 0,                 0,                 0,   1.356326489e-06,     0.00953581584,  -2.110662264e-07,                 0,  -2.213405019e-05,    0.001558235895
          0,           0,        1438,      -7.963024105,      -5.733010798,      -7.347777401,      -5.739765838,      -9.130866666,               0.5,    0.009534889528,  -2.101259506e-07,                 0,                 0,                 0,   1.356755413e-06,    0.009534889528,  -2.101259506e-07,                 0,  -2.203758628e-05,    0.001558235895
          0,           0,        1439,      -7.962966965,      -5.733185857,      -7.348405072,      -5.739956933,      -9.129966944,               0.5,    0.009533965003,   -2.09165767e-07,                 0,                 0,                 0,   1.357186889e-06,    0.009533965003,   -2.09165767e-07,                 0,  -2.193901142e-05,    0.001558235895
          0,           0,        1440,      -7.962911729,       -5.73335998,      -7.349032142,      -5.740146911,      -9.129068284,               0.5,    0.009533042268,  -2.081864971e-07,                 0,                 0,                 0,    1.35762105e-06,    0.009533042268,  -2.081864971e-07,                 0,   -2.18384112e-05,    0.001558235895
          0,           0,        1441,      -7.962858048,      -5.733532935,      -7.349657474,      -5.740334952,      -9.128170671,               0.5,    0.009532121314,  -2.071901915e-07,                 0,                 0,                 0,   1.358057957e-06,    0.009532121314,  -2.071901915e-07,                 0,  -2.173600028e-05,    0.001558235895
          0,           0,        1442,      -7.962803327,      -5.733705167,      -7.350279364,      -5.740524559,      -9.127274113,               0.5,    0.009531202124,  -2.061796591e-07,                 0,                 0,                 0,   1.358497537e-06,    0.009531202124,  -2.061796591e-07,                 0,  -2.163207289e-05,    0.001558235895
          0,           0,        1443,      -7.962749481,      -5.733876668,      -7.350901377,      -5.740714729,      -9.126378639,               0.5,    0.009530284678,  -2.051592137e-07,                 0,                 0,                 0,   1.358939167e-06,    0.009530284678,  -2.051592137e-07,                 0,  -2.152708136e-05,    0.001558235895
          0,           0,        1444,      -7.962696947,      -5.734047436,      -7.351522891,      -5.740904611,       -9.12548425,               0.5,     0.00952936896,  -2.041325962e-07,                 0,                 0,                 0,   1.359382421e-06,     0.00952936896,  -2.041325962e-07,                 0,  -2.142141805e-05,    0.001558235895
          0,           0,        1445,      -7.962649401,      -5.734217571,      -7.352143075,      -5.741095648,      -9.124590948,               0.5,    0.009528454956,  -2.031035595e-07,                 0,                 0,                 0,   1.359826653e-06,    0.009528454956,  -2.031035595e-07,                 0,  -2.131547669e-05,    0.001558235895
          0,           0,        1446,      -7.962600926,      -5.734387012,      -7.352762861,       -5.74128587,       -9.12369872,               0.5,    0.009527542657,  -2.020759077e-07,                 0,                 0,                 0,   1.360271095e-06,    0.009527542657,  -2.020759077e-07,                 0,  -2.120965657e-05,    0.001558235895
          0,           0,        1447,      -7.962561492,      -5.734555722,       -7.35337805,      -5.741480109,      -9.122807592,               0.5,    0.009526632047,  -2.010550089e-07,                 0,                 0,                 0,   1.360713447e-06,    0.009526632047,  -2.010550089e-07,                 0,  -2.110452129e-05,    0.001558235895
          0,           0,        1448,      -7.962519302,      -5.734723704,      -7.353993705,      -5.741672236,      -9.121917553,               0.5,    0.009525723087,  -2.000471929e-07,                 0,                 0,                 0,   1.361150249e-06,    0.009525723087,  -2.000471929e-07,                 0,   -2.10007357e-05,    0.001558235895
          0,           0,        1449,      -7.962468261,      -5.734890932,      -7.354617198,      -5.741859245,      -9.121028602,               0.5,    0.009524815691,  -1.990592217e-07,                 0,                 0,                 0,   1.361577946e-06,    0.009524815691,  -1.990592217e-07,                 0,  -2.089901035e-05,    0.001558235895
          0,           0,        1450,      -7.962415159,       -5.73505742,      -7.355237434,      -5.742044513,      -9.120140723,               0.5,    0.009523909793,  -1.980854674e-07,                 0,                 0,                 0,   1.362000723e-06,    0.009523909793,  -1.980854674e-07,                 0,   -2.07987551e-05,    0.001558235895
          0,           0,        1451,      -7.962362445,      -5.735223231,       -7.35585539,      -5.742228726,      -9.119253928,               0.5,     0.00952300539,  -1.971248893e-07,                 0,                 0,                 0,   1.362420121e-06,     0.00952300539,  -1.971248893e-07,                 0,  -2.069986115e-05,    0.001558235895
          0,           0,        1452,      -7.962305132,      -5.735388283,      -7.356471881,      -5.742410164,      -9.118368224,               0.5,    0.009522102482,  -1.961735411e-07,                 0,                 0,                 0,   1.362838817e-06,    0.009522102482,  -1.961735411e-07,                 0,  -2.060191449e-05,    0.001558235895
          0,           0,        1453,      -7.962254817,      -5.735552598,       -7.35708687,      -5.742594082,      -9.117483625,               0.5,    0.009521201116,  -1.952277767e-07,                 0,                 0,                 0,   1.363258255e-06,    0.009521201116,  -1.952277767e-07,                 0,  -2.050453239e-05,    0.001558235895
          0,           0,        1454,      -7.962212766,      -5.735716203,      -7.357702576,      -5.742781046,      -9.116600164,               0.5,    0.009520301459,   -1.94285472e-07,                 0,                 0,                 0,   1.363678374e-06,    0.009520301459,   -1.94285472e-07,                 0,   -2.04074916e-05,    0.001558235895
          0,           0,        1455,       -7.96215648,      -5.735879119,      -7.358319099,      -5.742960741,      -9.115717897,               0.5,     0.00951940372,  -1.933456653e-07,                 0,                 0,                 0,   1.364098508e-06,     0.00951940372,  -1.933456653e-07,                 0,  -2.031069077e-05,    0.001558235895
          0,           0,        1456,      -7.962102002,      -5.736041375,       -7.35892874,      -5.743140708,      -9.114836873,               0.5,    0.009518508029,   -1.92407562e-07,                 0,                 0,                 0,   1.364518178e-06,    0.009518508029,   -1.92407562e-07,                 0,   -2.02140463e-05,    0.001558235895
          0,           0,        1457,      -7.962051016,      -5.736203031,      -7.359537241,      -5.743321977,      -9.113957048,               0.5,    0.009517614394,   -1.91469958e-07,                 0,                 0,                 0,   1.364937383e-06,    0.009517614394,   -1.91469958e-07,                 0,  -2.011743175e-05,    0.001558235895
          0,           0,        1458,      -7.962005282,      -5.736364294,      -7.360146157,      -5.743505894,      -9.113078395,               0.5,    0.009516722742,  -1.905311362e-07,                 0,                 0,                 0,   1.365356542e-06,    0.009516722742,  -1.905311362e-07,                 0,  -2.002066693e-05,    0.001558235895
          0,           0,        1459,      -7.961966091,      -5.736525076,      -7.360757043,      -5.743690374,      -9.112200816,               0.5,    0.009515832969,  -1.895889513e-07,                 0,                 0,                 0,    1.36577646e-06,    0.009515832969,  -1.895889513e-07,                 0,   -1.99235266e-05,    0.001558235895
          0,           0,        1460,      -7.961918037,      -5.736685171,      -7.361368171,      -5.743870738,      -9.111324363,               0.5,    0.009514944986,  -1.886411949e-07,                 0,                 0,                 0,   1.366198103e-06,    0.009514944986,  -1.886411949e-07,                 0,  -1.982577883e-05,    0.001558235895
          0,           0,        1461,      -7.961863788,      -5.736844547,      -7.361978996,      -5.744048177,      -9.110448912,               0.5,    0.009514058732,  -1.876860402e-07,                 0,                 0,                 0,   1.366622276e-06,    0.009514058732,  -1.876860402e-07,                 0,  -1.972723162e-05,    0.001558235895
