"       ""CD""      0.","       ""CL""       ",,,,,,,,,
0.058721541,1.434641088,,,,,,,,,
0.058714174,1.434653586,,,,,,,,,
0.058706828,1.434665996,,,,,,,,,
0.058699504,1.434678325,,,,,,,,,
0.058692203,1.434690584,,,,,,,,,
0.058684926,1.434702776,,,,,,,,,
0.058677673,1.4347149,,,,,,,,,
0.058670442,1.434726956,,,,,,,,,
0.058663236,1.434738943,,,,,,,,,
0.058656055,1.434750863,,,,,,,,,
0.058648902,1.43476272,,,,,,,,,
0.058641778,1.434774516,,,,,,,,,
0.058634683,1.434786247,,,,,,,,,
0.058627615,1.434797909,,,,,,,,,
0.058620578,1.434809506,,,,,,,,,
0.058613573,1.434821045,,,,,,,,,
0.058606591,1.434832503,,,,,,,,,
0.058599637,1.434843888,,,,,,,,,
0.058592708,1.434855196,,,,,,,,,
0.058585805,1.43486642,,,,,,,,,
0.058578923,1.434877556,,,,,,,,,
0.058572066,1.434888604,,,,,,,,,
0.058565231,1.434899562,,,,,,,,,
0.058558419,1.434910428,,,,,,,,,
0.05855163,1.434921203,,,,,,,,,
0.058544865,1.434931885,,,,,,,,,
0.058538126,1.434942477,,,,,,,,,
0.058531413,1.434952987,,,,,,,,,
0.058524729,1.434963413,,,,,,,,,
0.058518074,1.434973753,,,,,,,,,
0.058511446,1.434984004,,,,,,,,,
0.058504848,1.434994169,,,,,,,,,
0.058498278,1.435004245,,,,,,,,,
0.058491737,1.435014241,,,,,,,,,
0.058485228,1.43502417,,,,,,,,,
0.058478751,1.435034033,,,,,,,,,
0.058472304,1.435043821,,,,,,,,,
0.058465883,1.435053528,,,,,,,,,
0.05845949,1.435063155,,,,,,,,,
0.058453126,1.435072705,,,,,,,,,
0.058446791,1.435082182,,,,,,,,,
0.058440486,1.435091582,,,,,,,,,
0.058434211,1.435100905,,,,,,,,,
0.058427966,1.43511015,,,,,,,,,
0.05842175,1.435119315,,,,,,,,,
0.058415564,1.435128399,,,,,,,,,
0.058409406,1.435137403,,,,,,,,,
0.058403278,1.435146326,,,,,,,,,
0.058397179,1.43515517,,,,,,,,,
0.058391107,1.43516393,,,,,,,,,
0.058385062,1.435172605,,,,,,,,,
0.058379044,1.4351812,,,,,,,,,
0.058373055,1.435189723,,,,,,,,,
0.058367096,1.435198173,,,,,,,,,
0.058361166,1.435206552,,,,,,,,,
0.058355265,1.43521486,,,,,,,,,
0.058349394,1.435223098,,,,,,,,,
0.058343551,1.435231264,,,,,,,,,
0.058337736,1.435239358,,,,,,,,,
0.05833195,1.435247386,,,,,,,,,
0.058326194,1.435255349,,,,,,,,,
0.058320467,1.435263246,,,,,,,,,
0.058314768,1.43527108,,,,,,,,,
0.058309099,1.435278848,,,,,,,,,
0.058303458,1.435286553,,,,,,,,,
0.058297847,1.435294195,,,,,,,,,
0.058292265,1.435301776,,,,,,,,,
0.058286712,1.435309298,,,,,,,,,
0.058281189,1.435316764,,,,,,,,,
0.058275695,1.435324172,,,,,,,,,
0.058270228,1.435331518,,,,,,,,,
0.058264786,1.435338801,,,,,,,,,
0.058259371,1.435346024,,,,,,,,,
0.058253982,1.435353189,,,,,,,,,
0.058248622,1.435360307,,,,,,,,,
0.058243288,1.43536737,,,,,,,,,
0.05823798,1.435374374,,,,,,,,,
0.058232695,1.435381318,,,,,,,,,
0.058227431,1.435388202,,,,,,,,,
0.058222192,1.435395035,,,,,,,,,
0.058216977,1.435401817,,,,,,,,,
0.058211789,1.435408557,,,,,,,,,
0.05820663,1.435415256,,,,,,,,,
0.058201498,1.435421916,,,,,,,,,
0.058196393,1.435428538,,,,,,,,,
0.058191318,1.435435126,,,,,,,,,
0.05818627,1.435441681,,,,,,,,,
0.058181248,1.435448195,,,,,,,,,
0.058176251,1.435454669,,,,,,,,,
0.05817128,1.435461113,,,,,,,,,
0.058166339,1.435467542,,,,,,,,,
0.058161425,1.435473949,,,,,,,,,
0.058156537,1.435480326,,,,,,,,,
0.058151674,1.435486667,,,,,,,,,
0.058146834,1.435492973,,,,,,,,,
0.058142017,1.435499252,,,,,,,,,
0.058137224,1.435505503,,,,,,,,,
0.058132451,1.435511726,,,,,,,,,
0.058127698,1.435517919,,,,,,,,,
0.058122966,1.435524084,,,,,,,,,
0.058118254,1.435530227,,,,,,,,,
0.058113562,1.435536346,,,,,,,,,
0.058108892,1.435542443,,,,,,,,,
0.058104243,1.435548524,,,,,,,,,
0.058099617,1.435554592,,,,,,,,,
0.058095015,1.435560648,,,,,,,,,
0.058090436,1.435566692,,,,,,,,,
0.058085881,1.435572728,,,,,,,,,
0.058081347,1.43557875,,,,,,,,,
0.058076833,1.435584758,,,,,,,,,
0.05807234,1.435590757,,,,,,,,,
0.058067869,1.435596749,,,,,,,,,
0.058063421,1.435602743,,,,,,,,,
0.05805899,1.435608725,,,,,,,,,
0.058054575,1.435614696,,,,,,,,,
0.058050178,1.435620664,,,,,,,,,
0.058045798,1.435626629,,,,,,,,,
0.058041436,1.435632589,,,,,,,,,
0.058037089,1.435638547,,,,,,,,,
0.05803276,1.435644504,,,,,,,,,
0.058028447,1.435650459,,,,,,,,,
0.058024149,1.43565641,,,,,,,,,
0.058019864,1.435662357,,,,,,,,,
0.058015594,1.435668302,,,,,,,,,
0.058011339,1.435674246,,,,,,,,,
0.058007098,1.435680193,,,,,,,,,
0.058002871,1.43568614,,,,,,,,,
0.057998656,1.435692084,,,,,,,,,
0.057994454,1.435698029,,,,,,,,,
0.057990268,1.435703985,,,,,,,,,
0.057986098,1.435709957,,,,,,,,,
0.057981945,1.435715946,,,,,,,,,
0.057977807,1.435721952,,,,,,,,,
0.057973691,1.435727992,,,,,,,,,
0.057969595,1.435734062,,,,,,,,,
0.057965514,1.43574015,,,,,,,,,
0.057961445,1.435746253,,,,,,,,,
0.057957386,1.435752368,,,,,,,,,
0.057953337,1.435758492,,,,,,,,,
0.057949298,1.435764625,,,,,,,,,
0.057945269,1.435770775,,,,,,,,,
0.05794125,1.435776944,,,,,,,,,
0.057937238,1.435783126,,,,,,,,,
0.057933233,1.435789318,,,,,,,,,
0.057929235,1.435795517,,,,,,,,,
0.057925242,1.435801724,,,,,,,,,
0.057921255,1.43580794,,,,,,,,,
0.057917273,1.435814166,,,,,,,,,
0.057913296,1.435820404,,,,,,,,,
0.057909326,1.435826655,,,,,,,,,
0.057905361,1.435832922,,,,,,,,,
0.057901403,1.43583921,,,,,,,,,
0.057897453,1.435845522,,,,,,,,,
0.057893512,1.435851861,,,,,,,,,
0.05788958,1.435858233,,,,,,,,,
0.057885658,1.435864639,,,,,,,,,
0.057881746,1.43587108,,,,,,,,,
0.057877844,1.435877555,,,,,,,,,
0.05787395,1.435884062,,,,,,,,,
0.057870063,1.4358906,,,,,,,,,
0.057866181,1.435897168,,,,,,,,,
0.057862304,1.435903763,,,,,,,,,
0.057858432,1.435910386,,,,,,,,,
0.057854563,1.435917034,,,,,,,,,
0.057850696,1.435923709,,,,,,,,,
0.057846829,1.435930404,,,,,,,,,
0.057842964,1.435937126,,,,,,,,,
0.057839099,1.435943869,,,,,,,,,
0.057835234,1.435950629,,,,,,,,,
0.057831372,1.435957415,,,,,,,,,
0.057827513,1.435964226,,,,,,,,,
0.057823654,1.43597106,,,,,,,,,
0.057819794,1.435977915,,,,,,,,,
0.057815935,1.435984793,,,,,,,,,
0.057812077,1.435991697,,,,,,,,,
0.057808221,1.435998627,,,,,,,,,
0.057804365,1.436005587,,,,,,,,,
0.057800512,1.436012585,,,,,,,,,
0.057796662,1.436019617,,,,,,,,,
0.057792811,1.436026672,,,,,,,,,
0.057788962,1.436033754,,,,,,,,,
0.057785114,1.436040863,,,,,,,,,
0.057781267,1.436048,,,,,,,,,
0.057777423,1.43605517,,,,,,,,,
0.05777358,1.436062373,,,,,,,,,
0.05776974,1.436069609,,,,,,,,,
0.0577659,1.43607688,,,,,,,,,
0.057762062,1.436084185,,,,,,,,,
0.057758222,1.436091522,,,,,,,,,
0.057754378,1.436098882,,,,,,,,,
0.057750533,1.436106274,,,,,,,,,
0.057746689,1.436113703,,,,,,,,,
0.057742844,1.436121162,,,,,,,,,
0.057738996,1.436128645,,,,,,,,,
0.057735145,1.436136153,,,,,,,,,
0.05773129,1.436143687,,,,,,,,,
0.057727434,1.436151246,,,,,,,,,
0.057723575,1.436158834,,,,,,,,,
0.057719713,1.436166448,,,,,,,,,
0.057715851,1.436174087,,,,,,,,,
0.057711986,1.436181748,,,,,,,,,
0.057708118,1.436189427,,,,,,,,,
0.057704246,1.436197125,,,,,,,,,
0.05770037,1.436204842,,,,,,,,,
0.057696489,1.436212577,,,,,,,,,
0.057692604,1.43622033,,,,,,,,,
0.05768871,1.436228096,,,,,,,,,
0.057684812,1.436235879,,,,,,,,,
0.057680914,1.436243694,,,,,,,,,
0.057677015,1.436251541,,,,,,,,,
0.057673114,1.436259416,,,,,,,,,
0.057669212,1.436267318,,,,,,,,,
0.057665306,1.436275242,,,,,,,,,
0.057661397,1.436283189,,,,,,,,,
0.057657486,1.436291164,,,,,,,,,
0.057653574,1.436299168,,,,,,,,,
0.057649659,1.43630719,,,,,,,,,
0.05764574,1.436315228,,,,,,,,,
0.057641816,1.43632328,,,,,,,,,
0.057637888,1.43633134,,,,,,,,,
0.057633953,1.436339406,,,,,,,,,
0.057630013,1.436347483,,,,,,,,,
0.057626069,1.436355573,,,,,,,,,
0.057622121,1.436363676,,,,,,,,,
0.057618167,1.436371791,,,,,,,,,
0.05761421,1.436379918,,,,,,,,,
0.057610247,1.436388055,,,,,,,,,
0.057606282,1.436396205,,,,,,,,,
0.057602313,1.43640437,,,,,,,,,
0.05759834,1.436412548,,,,,,,,,
0.057594367,1.436420742,,,,,,,,,
0.057590391,1.43642895,,,,,,,,,
0.057586412,1.436437167,,,,,,,,,
0.057582429,1.436445391,,,,,,,,,
0.057578442,1.436453624,,,,,,,,,
0.057574453,1.436461866,,,,,,,,,
0.057570463,1.436470121,,,,,,,,,
0.05756647,1.436478387,,,,,,,,,
0.057562476,1.436486662,,,,,,,,,
0.057558481,1.436494951,,,,,,,,,
0.057554486,1.436503256,,,,,,,,,
0.05755049,1.436511571,,,,,,,,,
0.057546491,1.43651989,,,,,,,,,
0.057542489,1.436528206,,,,,,,,,
0.057538484,1.436536526,,,,,,,,,
0.057534478,1.436544849,,,,,,,,,
0.057530472,1.436553179,,,,,,,,,
0.057526465,1.436561514,,,,,,,,,
0.057522455,1.436569849,,,,,,,,,
0.057518442,1.436578182,,,,,,,,,
0.057514429,1.43658652,,,,,,,,,
0.057510415,1.436594863,,,,,,,,,
0.057506402,1.436603209,,,,,,,,,
0.057502388,1.436611558,,,,,,,,,
0.057498376,1.436619913,,,,,,,,,
0.057494365,1.436628272,,,,,,,,,
0.057490352,1.436636626,,,,,,,,,
0.057486337,1.436644975,,,,,,,,,
0.05748232,1.436653316,,,,,,,,,
0.057478304,1.436661656,,,,,,,,,
0.05747429,1.436669999,,,,,,,,,
0.057470279,1.436678347,,,,,,,,,
0.057466272,1.436686701,,,,,,,,,
0.057462266,1.436695054,,,,,,,,,
0.05745826,1.436703398,,,,,,,,,
0.057454254,1.436711732,,,,,,,,,
0.057450249,1.436720057,,,,,,,,,
0.057446243,1.436728369,,,,,,,,,
0.057442237,1.436736665,,,,,,,,,
0.057438231,1.436744946,,,,,,,,,
0.057434225,1.436753212,,,,,,,,,
0.057430219,1.436761465,,,,,,,,,
0.057426214,1.436769707,,,,,,,,,
0.057422212,1.436777938,,,,,,,,,
0.05741821,1.436786156,,,,,,,,,
0.057414211,1.436794359,,,,,,,,,
0.057410215,1.436802552,,,,,,,,,
0.057406222,1.436810734,,,,,,,,,
0.057402231,1.4368189,,,,,,,,,
0.057398241,1.436827049,,,,,,,,,
0.057394256,1.436835188,,,,,,,,,
0.057390275,1.436843317,,,,,,,,,
0.057386299,1.436851434,,,,,,,,,
0.057382327,1.436859537,,,,,,,,,
0.05737836,1.436867624,,,,,,,,,
0.057374394,1.436875688,,,,,,,,,
0.057370432,1.436883735,,,,,,,,,
0.057366476,1.436891767,,,,,,,,,
0.057362524,1.436899781,,,,,,,,,
0.057358577,1.436907776,,,,,,,,,
0.057354636,1.436915756,,,,,,,,,
0.0573507,1.43692372,,,,,,,,,
0.057346768,1.436931662,,,,,,,,,
0.05734284,1.436939577,,,,,,,,,
0.057338914,1.436947462,,,,,,,,,
0.057334993,1.436955326,,,,,,,,,
0.057331078,1.436963169,,,,,,,,,
0.057327165,1.436970981,,,,,,,,,
0.057323258,1.436978765,,,,,,,,,
0.057319355,1.436986518,,,,,,,,,
0.057315455,1.436994239,,,,,,,,,
0.057311559,1.437001925,,,,,,,,,
0.057307665,1.437009577,,,,,,,,,
0.057303778,1.4370172,,,,,,,,,
0.057299897,1.437024796,,,,,,,,,
0.057296024,1.437032369,,,,,,,,,
0.05729216,1.437039916,,,,,,,,,
0.057288303,1.437047435,,,,,,,,,
0.057284455,1.437054928,,,,,,,,,
0.057280614,1.437062394,,,,,,,,,
0.057276783,1.437069835,,,,,,,,,
0.057272957,1.437077244,,,,,,,,,
0.057269139,1.437084624,,,,,,,,,
0.057265331,1.437091981,,,,,,,,,
0.057261531,1.437099311,,,,,,,,,
0.057257739,1.437106611,,,,,,,,,
0.057253955,1.437113879,,,,,,,,,
0.057250177,1.437121113,,,,,,,,,
0.057246407,1.437128312,,,,,,,,,
0.057242643,1.437135477,,,,,,,,,
0.057238887,1.437142605,,,,,,,,,
0.057235138,1.437149696,,,,,,,,,
0.057231396,1.437156749,,,,,,,,,
0.057227661,1.437163764,,,,,,,,,
0.057223934,1.437170743,,,,,,,,,
0.057220216,1.437177685,,,,,,,,,
0.057216507,1.437184591,,,,,,,,,
0.057212807,1.437191458,,,,,,,,,
0.057209114,1.437198287,,,,,,,,,
0.057205429,1.437205076,,,,,,,,,
0.057201752,1.437211824,,,,,,,,,
0.057198084,1.437218534,,,,,,,,,
0.057194426,1.437225209,,,,,,,,,
0.057190777,1.437231848,,,,,,,,,
0.057187139,1.437238453,,,,,,,,,
0.057183511,1.437245025,,,,,,,,,
0.057179893,1.437251561,,,,,,,,,
0.057176285,1.437258059,,,,,,,,,
0.057172687,1.437264517,,,,,,,,,
0.057169097,1.437270937,,,,,,,,,
0.057165517,1.437277317,,,,,,,,,
0.057161946,1.437283658,,,,,,,,,
0.057158386,1.43728996,,,,,,,,,
0.057154835,1.437296223,,,,,,,,,
0.057151295,1.437302444,,,,,,,,,
0.057147764,1.437308625,,,,,,,,,
0.057144244,1.437314767,,,,,,,,,
0.057140734,1.437320868,,,,,,,,,
0.057137234,1.437326928,,,,,,,,,
0.057133743,1.437332946,,,,,,,,,
0.057130262,1.437338923,,,,,,,,,
0.05712679,1.437344857,,,,,,,,,
0.057123327,1.437350748,,,,,,,,,
0.057119872,1.437356591,,,,,,,,,
0.057116425,1.437362392,,,,,,,,,
0.057112991,1.437368156,,,,,,,,,
0.057109568,1.43737388,,,,,,,,,
0.057106156,1.437379563,,,,,,,,,
0.057102754,1.437385205,,,,,,,,,
0.057099362,1.437390804,,,,,,,,,
0.057095981,1.437396363,,,,,,,,,
0.057092611,1.437401881,,,,,,,,,
0.057089251,1.437407357,,,,,,,,,
0.057085902,1.437412792,,,,,,,,,
0.057082562,1.437418184,,,,,,,,,
0.057079232,1.43742353,,,,,,,,,
0.057075911,1.437428836,,,,,,,,,
0.057072602,1.437434102,,,,,,,,,
0.057069304,1.437439335,,,,,,,,,
0.057066017,1.437444528,,,,,,,,,
0.05706274,1.437449676,,,,,,,,,
0.057059472,1.437454776,,,,,,,,,
0.057056216,1.437459836,,,,,,,,,
0.057052971,1.437464848,,,,,,,,,
0.057049735,1.437469812,,,,,,,,,
0.057046508,1.437474733,,,,,,,,,
0.057043293,1.437479612,,,,,,,,,
0.057040089,1.437484454,,,,,,,,,
0.057036897,1.43748926,,,,,,,,,
0.057033716,1.437494029,,,,,,,,,
0.057030546,1.43749876,,,,,,,,,
0.057027388,1.437503456,,,,,,,,,
0.057024243,1.437508121,,,,,,,,,
0.05702111,1.437512753,,,,,,,,,
0.057017989,1.437517352,,,,,,,,,
0.057014881,1.437521919,,,,,,,,,
0.057011786,1.437526453,,,,,,,,,
0.057008702,1.43753095,,,,,,,,,
0.057005629,1.43753541,,,,,,,,,
0.057002569,1.437539836,,,,,,,,,
0.056999522,1.437544228,,,,,,,,,
0.056996486,1.437548588,,,,,,,,,
0.056993461,1.437552912,,,,,,,,,
0.056990448,1.437557201,,,,,,,,,
0.056987447,1.437561456,,,,,,,,,
0.056984459,1.437565681,,,,,,,,,
0.056981482,1.437569875,,,,,,,,,
0.056978515,1.437574032,,,,,,,,,
0.056975558,1.437578153,,,,,,,,,
0.056972611,1.43758224,,,,,,,,,
0.056969676,1.437586294,,,,,,,,,
0.056966752,1.437590318,,,,,,,,,
0.056963839,1.437594312,,,,,,,,,
0.056960939,1.437598277,,,,,,,,,
0.056958052,1.437602214,,,,,,,,,
0.056955175,1.43760612,,,,,,,,,
0.056952311,1.437609994,,,,,,,,,
0.056949457,1.437613839,,,,,,,,,
0.056946615,1.437617655,,,,,,,,,
0.056943785,1.437621445,,,,,,,,,
0.056940966,1.437625208,,,,,,,,,
0.056938158,1.43762894,,,,,,,,,
0.05693536,1.437632649,,,,,,,,,
0.056932573,1.437636331,,,,,,,,,
0.056929796,1.437639986,,,,,,,,,
0.05692703,1.437643615,,,,,,,,,
0.056924275,1.437647218,,,,,,,,,
0.056921531,1.437650797,,,,,,,,,
0.056918796,1.437654349,,,,,,,,,
0.056916074,1.437657879,,,,,,,,,
0.056913363,1.437661386,,,,,,,,,
0.056910661,1.437664866,,,,,,,,,
0.056907968,1.437668319,,,,,,,,,
0.056905284,1.437671745,,,,,,,,,
0.056902609,1.437675144,,,,,,,,,
0.056899943,1.437678517,,,,,,,,,
0.056897286,1.437681866,,,,,,,,,
0.05689464,1.437685192,,,,,,,,,
0.056892004,1.437688497,,,,,,,,,
0.056889377,1.437691779,,,,,,,,,
0.05688676,1.437695041,,,,,,,,,
0.056884152,1.43769828,,,,,,,,,
0.056881553,1.437701497,,,,,,,,,
0.056878965,1.437704696,,,,,,,,,
0.056876387,1.437707881,,,,,,,,,
0.056873821,1.437711053,,,,,,,,,
0.056871265,1.437714209,,,,,,,,,
0.056868717,1.437717343,,,,,,,,,
0.056866178,1.437720453,,,,,,,,,
0.056863647,1.437723544,,,,,,,,,
0.056861122,1.437726611,,,,,,,,,
0.056858605,1.437729657,,,,,,,,,
0.056856093,1.437732677,,,,,,,,,
0.056853589,1.43773568,,,,,,,,,
0.056851094,1.437738666,,,,,,,,,
0.056848607,1.437741638,,,,,,,,,
0.056846129,1.437744596,,,,,,,,,
0.05684366,1.437747538,,,,,,,,,
0.056841198,1.437750465,,,,,,,,,
0.056838745,1.437753378,,,,,,,,,
0.0568363,1.437756277,,,,,,,,,
0.056833863,1.43775916,,,,,,,,,
0.056831434,1.437762028,,,,,,,,,
0.056829014,1.437764884,,,,,,,,,
0.056826601,1.437767728,,,,,,,,,
0.056824197,1.437770561,,,,,,,,,
0.056821801,1.437773382,,,,,,,,,
0.056819412,1.437776192,,,,,,,,,
0.056817029,1.437778991,,,,,,,,,
0.056814654,1.437781779,,,,,,,,,
0.056812285,1.437784556,,,,,,,,,
0.056809922,1.437787321,,,,,,,,,
0.056807565,1.437790076,,,,,,,,,
0.056805216,1.437792822,,,,,,,,,
0.056802872,1.437795556,,,,,,,,,
0.056800535,1.437798282,,,,,,,,,
0.056798205,1.437801001,,,,,,,,,
0.05679588,1.437803709,,,,,,,,,
0.056793561,1.437806402,,,,,,,,,
0.056791247,1.43780908,,,,,,,,,
0.056788938,1.437811742,,,,,,,,,
0.056786634,1.437814393,,,,,,,,,
0.056784336,1.437817033,,,,,,,,,
0.056782044,1.437819666,,,,,,,,,
0.056779757,1.437822291,,,,,,,,,
0.056777475,1.437824908,,,,,,,,,
0.056775198,1.437827517,,,,,,,,,
0.056772927,1.437830122,,,,,,,,,
0.056770661,1.437832723,,,,,,,,,
0.056768401,1.437835319,,,,,,,,,
0.056766146,1.437837913,,,,,,,,,
0.056763899,1.437840506,,,,,,,,,
0.056761658,1.437843099,,,,,,,,,
0.056759423,1.43784569,,,,,,,,,
0.056757194,1.437848277,,,,,,,,,
0.05675497,1.43785086,,,,,,,,,
0.056752752,1.437853441,,,,,,,,,
0.056750538,1.437856018,,,,,,,,,
0.056748328,1.437858589,,,,,,,,,
0.056746123,1.437861155,,,,,,,,,
0.05674392,1.437863715,,,,,,,,,
0.056741722,1.437866269,,,,,,,,,
0.056739526,1.437868819,,,,,,,,,
0.056737334,1.437871361,,,,,,,,,
0.056735144,1.437873898,,,,,,,,,
0.056732959,1.437876432,,,,,,,,,
0.056730778,1.437878963,,,,,,,,,
0.056728599,1.437881489,,,,,,,,,
0.056726423,1.437884009,,,,,,,,,
0.056724251,1.437886528,,,,,,,,,
0.056722084,1.437889047,,,,,,,,,
0.056719922,1.437891567,,,,,,,,,
0.056717764,1.437894088,,,,,,,,,
0.056715611,1.43789661,,,,,,,,,
0.056713463,1.437899134,,,,,,,,,
0.05671132,1.437901662,,,,,,,,,
0.056709182,1.43790419,,,,,,,,,
0.056707046,1.437906717,,,,,,,,,
0.056704913,1.43790924,,,,,,,,,
0.056702784,1.437911766,,,,,,,,,
0.056700659,1.437914295,,,,,,,,,
0.056698537,1.437916825,,,,,,,,,
0.056696418,1.437919354,,,,,,,,,
0.056694301,1.437921882,,,,,,,,,
0.056692186,1.437924409,,,,,,,,,
0.056690072,1.437926933,,,,,,,,,
0.05668796,1.437929455,,,,,,,,,
0.056685849,1.437931974,,,,,,,,,
0.056683739,1.437934489,,,,,,,,,
0.05668163,1.437937,,,,,,,,,
0.056679523,1.437939508,,,,,,,,,
0.056677417,1.437942011,,,,,,,,,
0.056675312,1.437944512,,,,,,,,,
0.056673209,1.437947011,,,,,,,,,
0.056671107,1.437949507,,,,,,,,,
0.056669007,1.437952001,,,,,,,,,
0.05666691,1.437954495,,,,,,,,,
0.056664815,1.437956992,,,,,,,,,
0.056662722,1.43795949,,,,,,,,,
0.056660631,1.437961987,,,,,,,,,
0.056658542,1.437964484,,,,,,,,,
0.056656454,1.437966982,,,,,,,,,
0.056654367,1.437969478,,,,,,,,,
0.056652282,1.437971974,,,,,,,,,
0.056650198,1.437974467,,,,,,,,,
0.056648113,1.437976956,,,,,,,,,
0.056646029,1.437979444,,,,,,,,,
0.056643946,1.437981931,,,,,,,,,
0.056641864,1.437984415,,,,,,,,,
0.056639782,1.437986896,,,,,,,,,
0.0566377,1.437989374,,,,,,,,,
0.056635619,1.437991848,,,,,,,,,
0.056633537,1.437994318,,,,,,,,,
0.056631455,1.437996784,,,,,,,,,
0.056629373,1.437999245,,,,,,,,,
0.05662729,1.438001704,,,,,,,,,
0.056625208,1.438004159,,,,,,,,,
0.056623125,1.43800661,,,,,,,,,
0.056621043,1.438009058,,,,,,,,,
0.056618961,1.438011501,,,,,,,,,
0.056616879,1.43801394,,,,,,,,,
0.056614798,1.438016377,,,,,,,,,
0.056612718,1.438018812,,,,,,,,,
0.056610639,1.438021245,,,,,,,,,
0.056608561,1.438023677,,,,,,,,,
0.056606485,1.438026109,,,,,,,,,
0.056604411,1.438028544,,,,,,,,,
0.056602337,1.438030979,,,,,,,,,
0.056600264,1.438033409,,,,,,,,,
0.056598191,1.438035834,,,,,,,,,
0.056596119,1.438038256,,,,,,,,,
0.056594047,1.438040676,,,,,,,,,
0.056591977,1.438043095,,,,,,,,,
0.056589908,1.438045511,,,,,,,,,
0.056587839,1.438047926,,,,,,,,,
0.056585771,1.43805034,,,,,,,,,
0.056583704,1.438052751,,,,,,,,,
0.056581638,1.438055158,,,,,,,,,
0.056579572,1.438057561,,,,,,,,,
0.056577508,1.43805996,,,,,,,,,
0.056575444,1.438062355,,,,,,,,,
0.05657338,1.438064744,,,,,,,,,
0.056571317,1.438067128,,,,,,,,,
0.056569255,1.438069508,,,,,,,,,
0.056567194,1.438071885,,,,,,,,,
0.056565133,1.438074258,,,,,,,,,
0.056563074,1.438076626,,,,,,,,,
0.056561015,1.438078986,,,,,,,,,
0.056558956,1.43808134,,,,,,,,,
0.056556899,1.43808369,,,,,,,,,
0.056554844,1.438086039,,,,,,,,,
0.056552789,1.438088381,,,,,,,,,
0.056550735,1.438090718,,,,,,,,,
0.056548681,1.438093048,,,,,,,,,
0.056546627,1.438095372,,,,,,,,,
0.056544574,1.43809769,,,,,,,,,
0.056542524,1.438100007,,,,,,,,,
0.056540475,1.43810232,,,,,,,,,
0.056538427,1.438104626,,,,,,,,,
0.05653638,1.438106923,,,,,,,,,
0.056534332,1.43810921,,,,,,,,,
0.056532285,1.43811149,,,,,,,,,
0.056530239,1.438113763,,,,,,,,,
0.056528194,1.438116027,,,,,,,,,
0.05652615,1.438118283,,,,,,,,,
0.056524107,1.438120531,,,,,,,,,
0.056522065,1.438122772,,,,,,,,,
0.056520024,1.438125003,,,,,,,,,
0.056517983,1.438127224,,,,,,,,,
0.056515945,1.438129443,,,,,,,,,
0.05651391,1.438131658,,,,,,,,,
0.056511875,1.438133864,,,,,,,,,
0.056509842,1.438136057,,,,,,,,,
0.05650781,1.438138242,,,,,,,,,
0.056505782,1.438140422,,,,,,,,,
0.056503755,1.438142594,,,,,,,,,
0.056501729,1.438144755,,,,,,,,,
0.056499703,1.438146898,,,,,,,,,
0.056497676,1.438149023,,,,,,,,,
0.056495649,1.438151134,,,,,,,,,
0.056493622,1.438153233,,,,,,,,,
0.056491596,1.43815532,,,,,,,,,
0.056489572,1.438157395,,,,,,,,,
0.056487547,1.438159458,,,,,,,,,
0.056485524,1.438161509,,,,,,,,,
0.056483502,1.438163549,,,,,,,,,
0.056481482,1.438165581,,,,,,,,,
0.056479465,1.438167606,,,,,,,,,
0.05647745,1.43816962,,,,,,,,,
0.056475437,1.438171624,,,,,,,,,
0.056473426,1.438173617,,,,,,,,,
0.056471418,1.4381756,,,,,,,,,
0.056469414,1.438177576,,,,,,,,,
0.056467414,1.438179546,,,,,,,,,
0.056465417,1.438181507,,,,,,,,,
0.056463423,1.438183457,,,,,,,,,
0.056461431,1.438185396,,,,,,,,,
0.056459443,1.438187321,,,,,,,,,
0.056457457,1.438189236,,,,,,,,,
0.056455474,1.43819114,,,,,,,,,
0.056453494,1.43819303,,,,,,,,,
0.056451516,1.438194909,,,,,,,,,
0.05644954,1.438196775,,,,,,,,,
0.056447567,1.438198634,,,,,,,,,
0.056445598,1.438200483,,,,,,,,,
0.056443631,1.438202319,,,,,,,,,
0.056441667,1.43820414,,,,,,,,,
0.056439706,1.438205943,,,,,,,,,
0.056437747,1.438207731,,,,,,,,,
0.056435792,1.438209507,,,,,,,,,
0.056433841,1.438211269,,,,,,,,,
0.056431892,1.438213016,,,,,,,,,
0.056429947,1.438214747,,,,,,,,,
0.056428004,1.438216464,,,,,,,,,
0.056426064,1.438218166,,,,,,,,,
0.056424127,1.438219855,,,,,,,,,
0.056422192,1.438221528,,,,,,,,,
0.056420261,1.43822319,,,,,,,,,
0.056418333,1.438224837,,,,,,,,,
0.056416408,1.438226472,,,,,,,,,
0.056414489,1.438228099,,,,,,,,,
0.056412575,1.438229717,,,,,,,,,
0.056410666,1.438231325,,,,,,,,,
0.056408762,1.438232922,,,,,,,,,
0.056406863,1.438234507,,,,,,,,,
0.056404969,1.438236079,,,,,,,,,
0.056403079,1.438237637,,,,,,,,,
0.056401194,1.438239182,,,,,,,,,
0.056399313,1.438240712,,,,,,,,,
0.056397435,1.438242226,,,,,,,,,
0.056395561,1.438243723,,,,,,,,,
0.056393689,1.438245203,,,,,,,,,
0.056391821,1.438246666,,,,,,,,,
0.056389955,1.438248112,,,,,,,,,
0.056388093,1.438249542,,,,,,,,,
