"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         966,      -6.389058493,      -4.360094733,      -4.908722868,      -3.882459437,      -9.320173501
          0,           0,         967,      -6.394015572,      -4.360204613,      -4.908407142,      -3.886603199,      -9.319917727
          0,           0,         968,      -6.400136682,      -4.360298615,      -4.908047458,      -3.891752352,      -9.319661326
          0,           0,         969,      -6.407371764,      -4.360377564,      -4.907684693,      -3.897846303,       -9.31940222
          0,           0,         970,      -6.415658256,       -4.36044237,      -4.907357867,      -3.904810873,      -9.319143571
          0,           0,         971,      -6.424918603,      -4.360493994,      -4.907103135,      -3.912556505,      -9.318886068
          0,           0,         972,      -6.435057302,      -4.360533417,      -4.906952953,      -3.920976302,      -9.318624907
          0,           0,         973,       -6.44595758,      -4.360561607,       -4.90693542,      -3.929944116,       -9.31836355
          0,           0,         974,      -6.457477927,      -4.360579493,      -4.907073787,      -3.939312965,      -9.318098145
          0,           0,         975,      -6.469448839,      -4.360587946,       -4.90738612,      -3.948914176,      -9.317821508
          0,           0,         976,      -6.481670327,      -4.360587762,      -4.907885093,       -3.95855776,      -9.317536671
          0,           0,         977,         -6.493911,      -4.360579644,      -4.908577907,      -3.968034597,      -9.317252632
          0,           0,         978,      -6.505909727,      -4.360564203,      -4.909466323,      -3.977121041,      -9.316965213
          0,           0,         979,      -6.517381004,      -4.360541949,      -4.910546776,      -3.985586318,      -9.316678408
          0,           0,         980,      -6.528025032,      -4.360513295,      -4.911810585,      -3.993202923,       -9.31639346
          0,           0,         981,      -6.537542986,      -4.360478564,      -4.913244239,      -3.999759524,      -9.316110239
          0,           0,         982,      -6.545656917,      -4.360437998,       -4.91482977,      -4.005075282,      -9.315830242
          0,           0,         983,      -6.552132408,      -4.360391775,      -4.916545201,      -4.009013802,      -9.315555682
          0,           0,         984,      -6.556800656,      -4.360340021,      -4.918365073,      -4.011494589,      -9.315280035
          0,           0,         985,      -6.559575941,      -4.360282833,      -4.920261054,      -4.012499965,      -9.315001395
          0,           0,         986,      -6.560464727,      -4.360220295,      -4.922202624,      -4.012076147,      -9.314707123
          0,           0,         987,      -6.559564316,      -4.360152501,      -4.924157837,      -4.010328236,      -9.314401064
          0,           0,         988,      -6.557051342,      -4.360079576,      -4.926094138,      -4.007410114,      -9.314091429
          0,           0,         989,      -6.553162724,       -4.36000171,      -4.927979277,      -4.003511068,      -9.313769138
          0,           0,         990,      -6.548172986,      -4.359919131,      -4.929782122,      -3.998841231,       -9.31344107
          0,           0,         991,      -6.542372042,      -4.359832136,      -4.931473527,       -3.99361809,      -9.313108534
          0,           0,         992,      -6.536046202,      -4.359741137,      -4.933027221,      -3.988055043,      -9.312774244
          0,           0,         993,      -6.529464052,      -4.359646646,      -4.934420592,      -3.982352716,      -9.312431347
          0,           0,         994,      -6.522867567,      -4.359549275,      -4.935635355,       -3.97669342,      -9.312077744
          0,           0,         995,      -6.516467698,      -4.359449741,      -4.936658045,      -3.971238155,      -9.311717346
          0,           0,         996,      -6.510443349,      -4.359348867,      -4.937480351,       -3.96612564,      -9.311350576
          0,           0,         997,       -6.50494269,      -4.359247573,      -4.938099262,      -3.961472765,      -9.310975487
          0,           0,         998,      -6.500085805,      -4.359146865,      -4.938517032,      -3.957375977,      -9.310599866
          0,           0,         999,      -6.495967978,      -4.359047823,       -4.93874094,      -3.953913149,      -9.310228866
          0,           0,        1000,      -6.492663075,      -4.358951589,       -4.93878288,      -3.951145628,      -9.309866862
          0,           0,        1001,      -6.490226748,      -4.358859343,      -4.938658803,      -3.949120249,      -9.309510471
          0,           0,        1002,      -6.488699249,      -4.358772285,      -4.938388042,      -3.947871171,      -9.309143566
          0,           0,        1003,      -6.488107806,      -4.358691617,       -4.93799256,      -3.947421477,      -9.308765059
          0,           0,        1004,      -6.488468538,      -4.358618517,      -4.937496162,        -3.9477845,      -9.308377862
          0,           0,        1005,      -6.489787904,      -4.358554117,      -4.936923703,      -3.948964859,      -9.307995288
          0,           0,        1006,      -6.492063727,      -4.358499485,      -4.936300328,      -3.950959222,      -9.307628061
          0,           0,        1007,      -6.495285826,        -4.3584556,      -4.935650762,      -3.953756811,      -9.307250048
          0,           0,        1008,      -6.499436277,      -4.358423335,      -4.934998688,      -3.957339658,      -9.306863009
          0,           0,        1009,      -6.504489339,      -4.358403441,      -4.934366199,      -3.961682648,      -9.306465895
          0,           0,        1010,      -6.510411075,      -4.358396531,      -4.933773362,      -3.966753362,      -9.306051199
          0,           0,        1011,      -6.517158677,      -4.358403064,       -4.93323787,      -3.972511758,      -9.305645774
          0,           0,        1012,      -6.524679545,      -4.358423345,      -4.932774792,      -3.978909714,      -9.305228093
          0,           0,        1013,      -6.532910148,      -4.358457509,      -4.932396417,      -3.985890482,      -9.304794829
          0,           0,        1014,      -6.541774739,      -4.358505526,      -4.932112182,      -3.993388108,      -9.304350664
          0,           0,        1015,      -6.551184006,      -4.358567196,      -4.931928675,      -4.001326895,      -9.303895691
          0,           0,        1016,      -6.561033808,      -4.358642157,      -4.931849704,      -4.009620993,      -9.303426193
          0,           0,        1017,       -6.57120417,      -4.358729887,      -4.931876438,       -4.01817424,      -9.302943758
          0,           0,        1018,       -6.58155879,      -4.358829717,      -4.932007583,      -4.026880397,       -9.30245268
          0,           0,        1019,      -6.591945377,      -4.358940843,      -4.932239621,      -4.035623914,      -9.301953258
          0,           0,        1020,       -6.60219715,      -4.359062338,      -4.932567063,      -4.044281391,      -9.301431462
          0,           0,        1021,      -6.612135894,      -4.359193173,      -4.932982752,        -4.0527239,      -9.300894777
          0,           0,        1022,      -6.621576784,      -4.359332229,      -4.933478182,      -4.060820162,      -9.300352892
          0,           0,        1023,      -6.630335127,      -4.359478316,      -4.934043831,      -4.068440651,       -9.29979518
          0,           0,        1024,       -6.63823486,      -4.359630197,      -4.934669501,      -4.075462471,       -9.29921929
          0,           0,        1025,      -6.645118235,      -4.359786605,      -4.935344652,      -4.081774717,      -9.298634547
          0,           0,        1026,      -6.650855772,       -4.35994626,      -4.936058733,      -4.087283886,      -9.298040022
          0,           0,        1027,      -6.655355267,       -4.36010789,      -4.936801498,      -4.091918822,       -9.29742995
          0,           0,        1028,      -6.658568544,      -4.360270248,      -4.937563289,      -4.095634632,      -9.296811119
          0,           0,        1029,      -6.660494902,       -4.36043213,      -4.938335294,      -4.098415083,      -9.296185386
          0,           0,        1030,      -6.661180632,      -4.360592384,      -4.939109761,      -4.100273161,      -9.295553871
          0,           0,        1031,      -6.660714712,      -4.360749927,      -4.939880165,      -4.101249715,      -9.294913689
          0,           0,        1032,      -6.659221395,      -4.360903755,      -4.940641326,      -4.101410359,      -9.294287953
          0,           0,        1033,      -6.656850826,       -4.36105295,      -4.941389482,      -4.100841034,      -9.293665956
          0,           0,        1034,      -6.653769016,      -4.361196685,      -4.942122296,      -4.099642761,      -9.293034937
          0,           0,        1035,      -6.650148314,       -4.36133423,      -4.942838822,      -4.097926126,      -9.292397272
          0,           0,        1036,      -6.646159244,       -4.36146495,      -4.943539414,      -4.095806023,      -9.291752771
          0,           0,        1037,      -6.641964148,      -4.361588307,      -4.944225599,      -4.093397003,      -9.291104121
          0,           0,        1038,      -6.637712735,      -4.361703856,       -4.94489991,      -4.090809456,      -9.290441588
          0,           0,        1039,      -6.633539398,      -4.361811242,      -4.945565685,      -4.088146723,      -9.289766599
          0,           0,        1040,      -6.629561972,      -4.361910193,      -4.946226856,      -4.085503088,      -9.289080406
          0,           0,        1041,      -6.625881589,      -4.362000511,      -4.946887715,      -4.082962555,      -9.288383758
          0,           0,        1042,      -6.622583299,      -4.362082071,      -4.947552687,      -4.080598278,      -9.287679196
          0,           0,        1043,      -6.619737157,      -4.362154806,      -4.948226101,      -4.078472468,      -9.286968337
          0,           0,        1044,      -6.617399524,      -4.362218702,      -4.948911975,      -4.076636654,      -9.286245984
          0,           0,        1045,      -6.615614453,       -4.36227379,      -4.949613828,      -4.075132162,      -9.285519035
          0,           0,        1046,      -6.614415015,      -4.362320135,      -4.950334511,      -4.073990716,      -9.284788565
          0,           0,        1047,        -6.6138245,      -4.362357835,      -4.951076068,      -4.073235077,      -9.284057178
          0,           0,        1048,      -6.613857437,      -4.362387007,      -4.951839638,      -4.072879674,      -9.283326448
          0,           0,        1049,       -6.61452044,      -4.362407789,      -4.952625392,      -4.072931185,      -9.282590455
          0,           0,        1050,      -6.615812851,       -4.36242033,      -4.953432501,      -4.073389058,      -9.281849168
          0,           0,        1051,      -6.617727183,       -4.36242479,      -4.954259148,      -4.074245949,      -9.281103006
          0,           0,        1052,      -6.620249382,      -4.362421337,      -4.955102572,      -4.075488073,      -9.280353253
          0,           0,        1053,      -6.623358913,      -4.362410148,      -4.955959149,      -4.077095502,      -9.279593638
          0,           0,        1054,      -6.627028701,      -4.362391408,      -4.956824512,      -4.079042413,      -9.278825694
          0,           0,        1055,      -6.631224945,       -4.36236531,      -4.957693685,      -4.081297294,      -9.278051454
          0,           0,        1056,       -6.63590682,      -4.362332063,      -4.958561248,      -4.083823159,      -9.277271006
          0,           0,        1057,      -6.641026126,      -4.362291887,      -4.959421521,      -4.086577785,      -9.276485032
          0,           0,        1058,      -6.646526934,      -4.362245023,      -4.960268757,      -4.089514018,      -9.275697368
          0,           0,        1059,      -6.652345238,      -4.362191734,      -4.961097335,      -4.092580161,      -9.274914968
          0,           0,        1060,      -6.658408746,       -4.36213231,      -4.961901963,      -4.095720503,      -9.274128348
          0,           0,        1061,      -6.664636861,      -4.362067068,       -4.96267786,      -4.098876012,      -9.273335803
          0,           0,        1062,      -6.670940967,      -4.361996362,      -4.963420927,      -4.101985222,      -9.272532328
          0,           0,        1063,      -6.677225129,       -4.36192058,        -4.9641279,      -4.104985339,      -9.271723841
          0,           0,        1064,      -6.683387313,      -4.361840149,      -4.964796465,      -4.107813558,      -9.270908689
          0,           0,        1065,      -6.689321218,      -4.361755532,       -4.96542535,      -4.110408582,      -9.270083676
          0,           0,        1066,      -6.694918817,      -4.361667236,       -4.96601437,      -4.112712327,      -9.269251057
          0,           0,        1067,      -6.700073562,      -4.361575803,      -4.966564441,      -4.114671714,      -9.268411832
          0,           0,        1068,      -6.704684176,      -4.361481814,      -4.967077551,      -4.116240471,      -9.267561072
          0,           0,        1069,      -6.708658868,      -4.361385882,      -4.967556697,      -4.117380863,      -9.266705107
          0,           0,        1070,      -6.711919682,      -4.361288651,      -4.968005776,        -4.1180652,      -9.265844114
          0,           0,        1071,      -6.714406591,      -4.361190786,       -4.96842946,      -4.118277034,      -9.264977829
          0,           0,        1072,      -6.716080941,      -4.361092971,      -4.968833034,      -4.118011941,      -9.264105718
          0,           0,        1073,      -6.716927878,        -4.3609959,      -4.969222195,      -4.117277808,       -9.26323967
          0,           0,        1074,      -6.716957461,       -4.36090027,      -4.969602862,      -4.116094656,      -9.262375362
          0,           0,        1075,      -6.716204367,       -4.36080677,      -4.969980988,      -4.114493964,      -9.261504864
          0,           0,        1076,      -6.714726151,      -4.360716077,      -4.970362348,      -4.112517552,      -9.260627538
          0,           0,        1077,      -6.712600322,      -4.360628843,      -4.970752337,      -4.110216136,      -9.259741929
          0,           0,        1078,      -6.709920572,      -4.360545688,      -4.971155782,      -4.107647663,      -9.258846019
          0,           0,        1079,      -6.706792558,      -4.360467189,      -4.971576768,      -4.104875551,      -9.257940895
          0,           0,        1080,      -6.703329591,      -4.360393877,      -4.972018502,      -4.101966899,      -9.257026796
          0,           0,        1081,      -6.699648629,      -4.360326226,      -4.972483179,      -4.098990824,       -9.25610333
          0,           0,        1082,      -6.695866778,      -4.360264647,      -4.972971901,      -4.096016939,       -9.25517316
          0,           0,        1083,      -6.692098448,      -4.360209486,      -4.973484617,       -4.09311405,      -9.254234141
          0,           0,        1084,      -6.688453196,      -4.360161014,      -4.974020105,       -4.09034908,      -9.253284535
          0,           0,        1085,      -6.685034228,      -4.360119429,      -4.974575989,      -4.087786201,      -9.252323474
          0,           0,        1086,      -6.681937514,      -4.360084853,      -4.975148784,        -4.0854862,       -9.25135524
          0,           0,        1087,      -6.679251379,      -4.360057331,      -4.975733988,      -4.083506027,       -9.25037921
          0,           0,        1088,      -6.677056481,      -4.360036831,      -4.976326201,      -4.081898506,       -9.24939522
          0,           0,        1089,      -6.675426039,       -4.36002325,       -4.97691928,      -4.080712153,      -9.248393984
          0,           0,        1090,      -6.674426222,      -4.360016414,      -4.977506521,      -4.079991076,      -9.247380021
          0,           0,        1091,      -6.674116646,      -4.360016085,      -4.978080866,      -4.079774948,      -9.246354697
          0,           0,        1092,      -6.674550877,      -4.360021964,      -4.978635129,      -4.080098976,      -9.245319535
          0,           0,        1093,      -6.675776883,        -4.3600337,      -4.979162231,      -4.080993866,      -9.244274625
          0,           0,        1094,      -6.677837429,      -4.360050898,      -4.979655445,      -4.082485765,      -9.243220153
          0,           0,        1095,      -6.680770324,      -4.360073121,      -4.980108623,      -4.084596136,      -9.242155488
          0,           0,        1096,      -6.684608535,      -4.360099907,      -4.980516434,      -4.087341566,       -9.24108302
          0,           0,        1097,      -6.689380081,      -4.360130768,      -4.980874565,      -4.090733459,      -9.240002124
          0,           0,        1098,      -6.695107653,      -4.360165205,      -4.981179908,      -4.094777621,      -9.238915777
          0,           0,        1099,      -6.701807939,      -4.360202712,      -4.981430707,      -4.099473676,      -9.237818413
          0,           0,        1100,      -6.709490582,      -4.360242786,      -4.981626659,      -4.104814356,      -9.236711764
          0,           0,        1101,      -6.718156675,       -4.36028493,      -4.981768978,      -4.110784617,      -9.235594627
          0,           0,        1102,      -6.727796699,      -4.360328664,      -4.981860413,       -4.11736057,       -9.23446871
          0,           0,        1103,      -6.738387774,      -4.360373527,      -4.981905211,      -4.124508243,      -9.233335218
          0,           0,        1104,       -6.74989012,      -4.360419082,      -4.981909035,      -4.132182184,      -9.232193657
          0,           0,        1105,      -6.762242614,      -4.360464921,      -4.981878839,      -4.140323962,      -9.231041466
          0,           0,        1106,      -6.775357342,      -4.360510666,      -4.981822706,      -4.148860629,      -9.229881336
          0,           0,        1107,      -6.789113215,       -4.36055597,      -4.981749648,      -4.157703258,       -9.22871548
          0,           0,        1108,      -6.803348859,      -4.360600517,      -4.981669377,      -4.166745784,      -9.227543606
          0,           0,        1109,      -6.817855386,      -4.360644023,      -4.981592051,      -4.175864373,      -9.226367448
          0,           0,        1110,      -6.832370162,      -4.360686235,      -4.981528018,       -4.18491768,      -9.225183261
          0,           0,        1111,      -6.846573257,      -4.360726925,      -4.981487547,      -4.193748327,      -9.223991109
          0,           0,        1112,      -6.860089168,      -4.360765891,      -4.981480561,      -4.202186002,      -9.222790634
          0,           0,        1113,      -6.872496802,      -4.360802952,      -4.981516389,      -4.210052509,       -9.22158266
          0,           0,        1114,      -6.883350514,      -4.360837944,      -4.981603516,       -4.21716887,      -9.220371789
          0,           0,        1115,      -6.892213368,      -4.360870717,      -4.981749372,      -4.223364321,      -9.219151043
          0,           0,        1116,      -6.898700536,       -4.36090113,      -4.981960124,      -4.228486649,      -9.217917769
          0,           0,        1117,      -6.902526236,      -4.360929048,      -4.982240512,      -4.232412815,      -9.216671945
          0,           0,        1118,      -6.903543955,      -4.360954339,      -4.982593711,      -4.235058587,      -9.215415726
          0,           0,        1119,      -6.901769281,      -4.360976871,      -4.983021227,      -4.236385683,       -9.21414734
          0,           0,        1120,      -6.897378554,      -4.360996506,      -4.983522828,      -4.236405347,       -9.21286952
          0,           0,        1121,      -6.890683646,      -4.361013105,      -4.984096513,      -4.235177698,      -9.211582039
          0,           0,        1122,      -6.882090439,       -4.36102652,      -4.984738527,      -4.232806938,      -9.210286404
          0,           0,        1123,      -6.872051871,      -4.361036596,      -4.985443403,      -4.229433237,      -9.208983688
          0,           0,        1124,      -6.861025479,      -4.361043174,      -4.986204049,      -4.225222617,       -9.20767374
          0,           0,        1125,      -6.849441546,      -4.361046087,      -4.987011883,      -4.220356247,      -9.206356531
          0,           0,        1126,      -6.837683423,      -4.361045167,      -4.987856992,      -4.215020344,      -9.205041277
          0,           0,        1127,      -6.826078676,      -4.361040245,      -4.988728349,      -4.209397624,      -9.203721617
          0,           0,        1128,      -6.814898112,      -4.361031153,       -4.98961404,      -4.203660711,      -9.202395317
          0,           0,        1129,      -6.804359761,      -4.361017732,      -4.990501547,      -4.197967598,      -9.201065088
          0,           0,        1130,      -6.794635305,      -4.360999832,      -4.991378043,      -4.192458911,      -9.199730715
          0,           0,        1131,       -6.78585731,      -4.360977318,      -4.992230713,      -4.187256666,      -9.198390025
          0,           0,        1132,      -6.778126211,      -4.360950076,      -4.993047086,      -4.182464104,      -9.197035793
          0,           0,        1133,      -6.771516525,      -4.360918016,      -4.993815363,      -4.178166269,      -9.195666168
          0,           0,        1134,      -6.766082068,      -4.360881052,      -4.994524723,      -4.174430996,      -9.194287294
          0,           0,        1135,      -6.761860078,      -4.360839174,      -4.995165681,      -4.171310106,       -9.19290166
          0,           0,        1136,      -6.758874425,      -4.360792399,      -4.995730332,      -4.168840426,      -9.191508969
          0,           0,        1137,      -6.757137875,      -4.360740778,      -4.996212585,      -4.167044898,      -9.190109353
          0,           0,        1138,      -6.756653592,      -4.360684399,       -4.99660836,      -4.165933439,      -9.188702509
          0,           0,        1139,      -6.757415913,      -4.360623396,      -4.996915729,      -4.165503512,      -9.187288088
          0,           0,        1140,       -6.75941044,      -4.360557946,      -4.997134977,       -4.16574048,      -9.185866145
          0,           0,        1141,      -6.762613534,       -4.36048827,        -4.9972686,      -4.166617807,      -9.184436587
          0,           0,        1142,      -6.766991201,      -4.360414632,      -4.997321237,      -4.168097073,      -9.182997493
          0,           0,        1143,      -6.772497295,      -4.360337334,      -4.997299556,       -4.17012791,      -9.181551735
          0,           0,        1144,      -6.779071095,      -4.360256716,      -4.997212064,      -4.172647796,      -9.180098899
          0,           0,        1145,      -6.786634218,      -4.360173152,      -4.997068869,      -4.175581984,      -9.178638305
          0,           0,        1146,      -6.795086953,      -4.360087044,      -4.996881401,      -4.178843637,      -9.177170445
          0,           0,        1147,       -6.80430411,      -4.359998816,      -4.996662105,      -4.182334307,      -9.175695263
          0,           0,        1148,      -6.814130634,       -4.35990891,      -4.996424113,      -4.185944887,      -9.174212529
          0,           0,        1149,      -6.824377503,      -4.359817779,      -4.996180899,      -4.189557288,        -9.1727199
          0,           0,        1150,      -6.834818607,       -4.35972588,      -4.995945956,      -4.193046957,      -9.171218256
          0,           0,        1151,      -6.845189821,      -4.359633668,      -4.995732463,      -4.196286264,      -9.169709596
          0,           0,        1152,       -6.85519157,      -4.359541587,      -4.995552979,      -4.199148875,      -9.168194063
          0,           0,        1153,      -6.864496513,      -4.359450067,      -4.995419153,      -4.201514871,      -9.166672207
          0,           0,        1154,      -6.872763706,      -4.359359515,       -4.99534147,      -4.203276436,      -9.165143659
          0,           0,        1155,      -6.879659565,       -4.35927031,      -4.995329025,      -4.204343575,       -9.16360694
          0,           0,        1156,       -6.88488436,      -4.359182799,       -4.99538935,      -4.204649378,      -9.162063195
          0,           0,        1157,      -6.888201172,      -4.359097294,      -4.995528269,      -4.204154104,      -9.160513628
          0,           0,        1158,      -6.889462051,      -4.359014058,      -4.995749781,      -4.202847743,       -9.15896448
          0,           0,        1159,      -6.888625625,       -4.35893331,      -4.996055986,      -4.200750463,      -9.157411661
          0,           0,        1160,      -6.885762614,      -4.358855227,      -4.996447062,      -4.197911383,      -9.155851326
          0,           0,        1161,      -6.881047023,      -4.358779937,      -4.996921264,      -4.194405309,      -9.154283245
          0,           0,        1162,      -6.874735545,       -4.35870752,      -4.997474986,      -4.190328103,      -9.152708553
          0,           0,        1163,      -6.867140037,      -4.358638012,      -4.998102845,      -4.185791193,      -9.151127654
          0,           0,        1164,      -6.858598781,      -4.358571401,      -4.998797801,      -4.180915843,      -9.149538673
          0,           0,        1165,      -6.849451231,      -4.358507635,      -4.999551317,      -4.175827736,      -9.147943276
          0,           0,        1166,      -6.840018962,      -4.358446623,      -5.000353544,      -4.170652241,      -9.146342098
          0,           0,        1167,      -6.830593373,       -4.35838824,      -5.001193548,      -4.165510533,      -9.144735085
          0,           0,        1168,      -6.821429449,      -4.358332332,      -5.002059562,      -4.160516689,      -9.143121031
          0,           0,        1169,      -6.812744299,      -4.358278719,       -5.00293925,      -4.155775665,      -9.141496488
          0,           0,        1170,      -6.804718953,      -4.358227208,      -5.003819998,      -4.151382157,      -9.139864639
          0,           0,        1171,      -6.797501741,      -4.358177586,      -5.004689229,      -4.147420005,      -9.138226923
          0,           0,        1172,      -6.791212687,      -4.358129643,      -5.005534747,      -4.143962139,      -9.136583813
          0,           0,        1173,      -6.785947947,      -4.358083149,      -5.006344949,       -4.14107079,      -9.134934948
          0,           0,        1174,      -6.781784146,      -4.358037886,      -5.007109144,      -4.138798186,      -9.133279056
          0,           0,        1175,      -6.778781887,      -4.357993647,      -5.007817833,      -4.137186963,      -9.131616206
          0,           0,        1176,      -6.776988836,      -4.357950235,      -5.008462963,      -4.136270663,      -9.129947432
          0,           0,        1177,      -6.776442314,       -4.35790747,      -5.009038124,      -4.136074297,      -9.128273448
          0,           0,        1178,      -6.777171184,      -4.357865192,      -5.009538697,      -4.136614777,      -9.126595346
          0,           0,        1179,      -6.779197194,      -4.357823259,      -5.009961943,      -4.137901147,      -9.124911144
          0,           0,        1180,      -6.782535767,      -4.357781555,      -5.010307049,      -4.139934699,      -9.123220266
          0,           0,        1181,      -6.787196183,      -4.357739985,      -5.010575116,      -4.142708918,      -9.121522851
          0,           0,        1182,      -6.793181307,      -4.357698479,      -5.010769094,      -4.146209212,      -9.119819469
          0,           0,        1183,      -6.800486704,      -4.357656991,      -5.010893658,      -4.150412528,      -9.118109736
          0,           0,        1184,      -6.809098993,      -4.357615495,      -5.010955039,      -4.155286782,      -9.116394812
          0,           0,        1185,      -6.818993379,      -4.357573986,      -5.010960813,      -4.160790159,      -9.114674251
          0,           0,        1186,      -6.830130227,      -4.357532475,      -5.010919663,      -4.166870269,      -9.112948631
          0,           0,        1187,      -6.842450418,      -4.357490987,      -5.010841107,      -4.173463311,      -9.111217719
          0,           0,        1188,        -6.8558693,      -4.357449559,      -5.010735222,      -4.180493224,      -9.109480228
          0,           0,        1189,      -6.870269307,      -4.357408233,      -5.010612362,      -4.187871019,      -9.107737117
          0,           0,        1190,      -6.885490937,      -4.357367056,      -5.010482868,      -4.195494399,      -9.105988685
          0,           0,        1191,      -6.901322602,      -4.357326074,      -5.010356793,      -4.203247909,      -9.104234199
          0,           0,        1192,      -6.917490253,      -4.357285332,      -5.010243651,      -4.211003809,      -9.102472723
          0,           0,        1193,      -6.933648411,      -4.357244864,      -5.010152189,      -4.218623894,      -9.100704444
          0,           0,        1194,      -6.949375544,      -4.357204697,      -5.010090181,      -4.225962384,      -9.098929042
          0,           0,        1195,      -6.964178149,      -4.357164842,       -5.01006427,      -4.232870179,      -9.097147118
          0,           0,        1196,      -6.977508624,      -4.357125296,      -5.010079822,      -4.239200284,      -9.095359333
          0,           0,        1197,      -6.988801019,      -4.357086038,       -5.01014082,      -4.244814418,      -9.093564559
          0,           0,        1198,      -6.997524988,       -4.35704703,      -5.010249797,       -4.24959023,      -9.091761886
          0,           0,        1199,      -7.003251735,      -4.357008214,      -5.010407801,      -4.253428459,      -9.089952545
          0,           0,        1200,      -7.005717647,      -4.356969513,      -5.010614398,      -4.256259262,      -9.088137304
          0,           0,        1201,       -7.00486797,      -4.356930833,      -5.010867712,      -4.258046837,      -9.086315952
          0,           0,        1202,      -7.000866074,      -4.356892058,        -5.0111645,      -4.258791806,      -9.084489434
          0,           0,        1203,      -6.994064912,      -4.356853061,      -5.011500251,      -4.258530794,      -9.082656902
          0,           0,        1204,      -6.984950469,      -4.356813695,      -5.011869303,      -4.257333453,      -9.080819128
          0,           0,        1205,      -6.974074762,      -4.356773806,      -5.012264997,      -4.255297327,      -9.078975722
          0,           0,        1206,      -6.961995037,      -4.356733228,      -5.012679848,      -4.252541217,      -9.077126875
          0,           0,        1207,      -6.949229107,      -4.356691792,      -5.013105745,      -4.249197935,      -9.075271856
          0,           0,        1208,      -6.936229213,      -4.356649323,      -5.013534169,        -4.2454071,      -9.073410623
          0,           0,        1209,       -6.92337188,      -4.356605648,      -5.013956408,       -4.24130865,      -9.071544917
          0,           0,        1210,      -6.910958957,      -4.356560597,      -5.014363782,      -4.237037558,       -9.06967278
          0,           0,        1211,      -6.899224938,      -4.356514008,      -5.014747868,      -4.232719849,      -9.067794754
          0,           0,        1212,      -6.888346957,      -4.356465725,      -5.015100713,      -4.228469846,      -9.065911302
          0,           0,        1213,      -6.878455256,       -4.35641561,      -5.015415043,      -4.224388583,         -9.064021
          0,           0,        1214,      -6.869642735,      -4.356363537,      -5.015684454,      -4.220563018,      -9.062124559
          0,           0,        1215,      -6.861972996,      -4.356309396,      -5.015903584,      -4.217065936,      -9.060222379
          0,           0,        1216,      -6.855487034,      -4.356253099,      -5.016068253,      -4.213956273,      -9.058314284
          0,           0,        1217,      -6.850208469,      -4.356194573,      -5.016175564,      -4.211279754,      -9.056400928
          0,           0,        1218,       -6.84614749,      -4.356133769,      -5.016223974,      -4.209069687,      -9.054481724
          0,           0,        1219,      -6.843303738,       -4.35607066,      -5.016213323,       -4.20734779,       -9.05255688
          0,           0,        1220,      -6.841668402,      -4.356005237,      -5.016144835,      -4.206125016,      -9.050626704
          0,           0,        1221,      -6.841225428,      -4.355937515,      -5.016021082,      -4.205402183,      -9.048692245
          0,           0,        1222,      -6.841952139,      -4.355867526,      -5.015845902,      -4.205170602,      -9.046753911
          0,           0,        1223,      -6.843819264,       -4.35579532,      -5.015624313,      -4.205412588,      -9.044811666
          0,           0,        1224,      -6.846790631,      -4.355720965,      -5.015362363,      -4.206101846,      -9.042864089
          0,           0,        1225,      -6.850822469,      -4.355644542,      -5.015066973,      -4.207203957,      -9.040910664
          0,           0,        1226,      -6.855862223,      -4.355566147,      -5.014745768,      -4.208676783,      -9.038952595
          0,           0,        1227,      -6.861846973,      -4.355485884,      -5.014406894,      -4.210470935,       -9.03699034
          0,           0,        1228,      -6.868701496,       -4.35540387,      -5.014058827,      -4.212530199,      -9.035024187
          0,           0,        1229,      -6.876336086,      -4.355320223,      -5.013710183,      -4.214792187,      -9.033052965
          0,           0,        1230,      -6.884644145,       -4.35523507,      -5.013369543,       -4.21718926,      -9.031076303
          0,           0,        1231,      -6.893499828,      -4.355148535,      -5.013045282,      -4.219649516,      -9.029095664
          0,           0,        1232,      -6.902755887,      -4.355060744,      -5.012745396,      -4.222098145,      -9.027111326
          0,           0,        1233,      -6.912242267,      -4.354971819,      -5.012477345,      -4.224459084,      -9.025123008
          0,           0,        1234,      -6.921765738,      -4.354881881,       -5.01224793,      -4.226657037,      -9.023130411
          0,           0,        1235,       -6.93111142,      -4.354791044,      -5.012063183,      -4.228619512,      -9.021133375
          0,           0,        1236,      -6.940046948,      -4.354699416,      -5.011928267,      -4.230279216,      -9.019131809
          0,           0,        1237,      -6.948329498,      -4.354607099,      -5.011847425,      -4.231576394,      -9.017126103
          0,           0,        1238,      -6.955716192,      -4.354514186,      -5.011823925,      -4.232461018,      -9.015116306
          0,           0,        1239,      -6.961977607,      -4.354420762,      -5.011860034,      -4.232894742,      -9.013103217
          0,           0,        1240,      -6.966913537,      -4.354326902,       -5.01195698,       -4.23285244,      -9.011087593
          0,           0,        1241,       -6.97036854,      -4.354232675,      -5.012114972,      -4.232323214,      -9.009069037
          0,           0,        1242,        -6.9722455,      -4.354138141,      -5.012333232,      -4.231310683,      -9.007047811
          0,           0,        1243,       -6.97251449,      -4.354043355,      -5.012610044,      -4.229832567,      -9.005023829
