"       ""CD""       ","       ""CL""       ",,,,,,,,,,,,,
0.02282444,1.103627356,,,,,,,,,,,,,
0.022822105,1.103614315,,,,,,,,,,,,,
0.022819785,1.103601321,,,,,,,,,,,,,
0.02281748,1.103588377,,,,,,,,,,,,,
0.022815188,1.103575483,,,,,,,,,,,,,
0.022812907,1.103562634,,,,,,,,,,,,,
0.022810635,1.103549831,,,,,,,,,,,,,
0.022808372,1.103537079,,,,,,,,,,,,,
0.022806117,1.103524382,,,,,,,,,,,,,
0.022803869,1.103511738,,,,,,,,,,,,,
0.022801628,1.103499151,,,,,,,,,,,,,
0.022799395,1.103486623,,,,,,,,,,,,,
0.022797167,1.103474153,,,,,,,,,,,,,
0.022794944,1.103461739,,,,,,,,,,,,,
0.022792726,1.10344938,,,,,,,,,,,,,
0.022790513,1.103437077,,,,,,,,,,,,,
0.022788302,1.103424834,,,,,,,,,,,,,
0.022786094,1.103412651,,,,,,,,,,,,,
0.022783889,1.103400525,,,,,,,,,,,,,
0.022781683,1.103388456,,,,,,,,,,,,,
0.022779475,1.103376441,,,,,,,,,,,,,
0.02277726,1.103364463,,,,,,,,,,,,,
0.022775045,1.103352544,,,,,,,,,,,,,
0.022772831,1.103340685,,,,,,,,,,,,,
0.022770617,1.103328889,,,,,,,,,,,,,
0.022768401,1.103317153,,,,,,,,,,,,,
0.022766182,1.103305469,,,,,,,,,,,,,
0.022763957,1.103293833,,,,,,,,,,,,,
0.022761726,1.103282242,,,,,,,,,,,,,
0.022759489,1.103270696,,,,,,,,,,,,,
0.022757244,1.103259194,,,,,,,,,,,,,
0.022754991,1.103247737,,,,,,,,,,,,,
0.022752729,1.103236324,,,,,,,,,,,,,
0.022750457,1.103224953,,,,,,,,,,,,,
0.022748176,1.103213622,,,,,,,,,,,,,
0.022745884,1.103202328,,,,,,,,,,,,,
0.022743583,1.103191069,,,,,,,,,,,,,
0.022741271,1.103179842,,,,,,,,,,,,,
0.022738951,1.103168649,,,,,,,,,,,,,
0.02273662,1.103157488,,,,,,,,,,,,,
0.02273428,1.103146358,,,,,,,,,,,,,
0.02273193,1.103135256,,,,,,,,,,,,,
0.022729569,1.103124181,,,,,,,,,,,,,
0.022727198,1.103113132,,,,,,,,,,,,,
0.022724813,1.1031021,,,,,,,,,,,,,
0.022722415,1.103091082,,,,,,,,,,,,,
0.022720005,1.103080079,,,,,,,,,,,,,
0.022717582,1.103069085,,,,,,,,,,,,,
0.022715146,1.103058098,,,,,,,,,,,,,
0.022712695,1.10304711,,,,,,,,,,,,,
0.02271023,1.103036123,,,,,,,,,,,,,
0.022707751,1.103025139,,,,,,,,,,,,,
0.02270526,1.103014154,,,,,,,,,,,,,
0.022702755,1.103003167,,,,,,,,,,,,,
0.022700237,1.102992172,,,,,,,,,,,,,
0.022697705,1.102981165,,,,,,,,,,,,,
0.022695157,1.10297014,,,,,,,,,,,,,
0.022692596,1.102959098,,,,,,,,,,,,,
0.022690022,1.102948035,,,,,,,,,,,,,
0.022687434,1.102936948,,,,,,,,,,,,,
0.022684832,1.102925835,,,,,,,,,,,,,
0.022682219,1.102914697,,,,,,,,,,,,,
0.022679592,1.102903528,,,,,,,,,,,,,
0.022676952,1.102892319,,,,,,,,,,,,,
0.022674298,1.102881066,,,,,,,,,,,,,
0.022671632,1.102869767,,,,,,,,,,,,,
0.022668952,1.102858422,,,,,,,,,,,,,
0.022666259,1.102847026,,,,,,,,,,,,,
0.022663553,1.102835577,,,,,,,,,,,,,
0.022660833,1.102824069,,,,,,,,,,,,,
0.022658099,1.102812502,,,,,,,,,,,,,
0.022655354,1.102800874,,,,,,,,,,,,,
0.022652596,1.102789185,,,,,,,,,,,,,
0.022649827,1.102777431,,,,,,,,,,,,,
0.022647048,1.102765609,,,,,,,,,,,,,
0.022644254,1.102753709,,,,,,,,,,,,,
0.022641449,1.102741727,,,,,,,,,,,,,
0.022638636,1.102729676,,,,,,,,,,,,,
0.022635818,1.102717554,,,,,,,,,,,,,
0.022632992,1.102705356,,,,,,,,,,,,,
0.02263016,1.102693077,,,,,,,,,,,,,
0.022627321,1.102680712,,,,,,,,,,,,,
0.022624474,1.10266826,,,,,,,,,,,,,
0.022621622,1.102655719,,,,,,,,,,,,,
0.022618764,1.102643091,,,,,,,,,,,,,
0.022615901,1.102630373,,,,,,,,,,,,,
0.022613033,1.102617559,,,,,,,,,,,,,
0.02261016,1.102604647,,,,,,,,,,,,,
0.022607282,1.102591633,,,,,,,,,,,,,
0.022604398,1.102578515,,,,,,,,,,,,,
0.02260151,1.102565293,,,,,,,,,,,,,
0.022598618,1.102551962,,,,,,,,,,,,,
0.022595721,1.102538522,,,,,,,,,,,,,
0.022592822,1.102524968,,,,,,,,,,,,,
0.022589918,1.102511289,,,,,,,,,,,,,
0.02258701,1.102497489,,,,,,,,,,,,,
0.022584104,1.102483581,,,,,,,,,,,,,
0.022581201,1.102469565,,,,,,,,,,,,,
0.022578299,1.102455433,,,,,,,,,,,,,
0.022575397,1.102441178,,,,,,,,,,,,,
0.022572497,1.102426796,,,,,,,,,,,,,
0.022569597,1.102412288,,,,,,,,,,,,,
0.0225667,1.102397654,,,,,,,,,,,,,
0.022563804,1.102382893,,,,,,,,,,,,,
0.022560908,1.102367993,,,,,,,,,,,,,
0.022558014,1.102352959,,,,,,,,,,,,,
0.022555125,1.1023378,,,,,,,,,,,,,
0.022552241,1.102322516,,,,,,,,,,,,,
0.022549363,1.102307105,,,,,,,,,,,,,
0.022546492,1.102291566,,,,,,,,,,,,,
0.022543627,1.102275898,,,,,,,,,,,,,
0.02254077,1.1022601,,,,,,,,,,,,,
0.02253792,1.102244173,,,,,,,,,,,,,
0.022535079,1.102228116,,,,,,,,,,,,,
0.022532246,1.102211928,,,,,,,,,,,,,
0.022529422,1.102195606,,,,,,,,,,,,,
0.022526606,1.102179145,,,,,,,,,,,,,
0.0225238,1.102162551,,,,,,,,,,,,,
0.022521005,1.102145832,,,,,,,,,,,,,
0.022518223,1.102128988,,,,,,,,,,,,,
0.022515452,1.102112015,,,,,,,,,,,,,
0.022512692,1.102094914,,,,,,,,,,,,,
0.022509945,1.102077684,,,,,,,,,,,,,
0.022507209,1.102060325,,,,,,,,,,,,,
0.022504487,1.102042838,,,,,,,,,,,,,
0.022501777,1.102025222,,,,,,,,,,,,,
0.022499081,1.10200748,,,,,,,,,,,,,
0.022496399,1.101989613,,,,,,,,,,,,,
0.022493733,1.101971624,,,,,,,,,,,,,
0.022491081,1.101953511,,,,,,,,,,,,,
0.022488445,1.101935278,,,,,,,,,,,,,
0.022485825,1.101916921,,,,,,,,,,,,,
0.022483221,1.101898445,,,,,,,,,,,,,
0.022480633,1.101879852,,,,,,,,,,,,,
0.022478064,1.101861144,,,,,,,,,,,,,
0.022475511,1.10184232,,,,,,,,,,,,,
0.022472976,1.101823381,,,,,,,,,,,,,
0.02247046,1.101804335,,,,,,,,,,,,,
0.022467963,1.101785184,,,,,,,,,,,,,
0.022465486,1.101765928,,,,,,,,,,,,,
0.022463027,1.101746568,,,,,,,,,,,,,
0.022460588,1.101727102,,,,,,,,,,,,,
0.022458166,1.101707532,,,,,,,,,,,,,
0.022455764,1.101687862,,,,,,,,,,,,,
0.022453383,1.101668096,,,,,,,,,,,,,
0.022451022,1.101648238,,,,,,,,,,,,,
0.022448682,1.101628287,,,,,,,,,,,,,
0.022446361,1.101608245,,,,,,,,,,,,,
0.022444061,1.101588115,,,,,,,,,,,,,
0.022441782,1.101567898,,,,,,,,,,,,,
0.022439524,1.101547597,,,,,,,,,,,,,
0.022437286,1.101527214,,,,,,,,,,,,,
0.022435071,1.101506754,,,,,,,,,,,,,
0.022432878,1.101486224,,,,,,,,,,,,,
0.022430707,1.101465622,,,,,,,,,,,,,
0.022428554,1.101444939,,,,,,,,,,,,,
0.02242642,1.101424171,,,,,,,,,,,,,
0.022424306,1.101403329,,,,,,,,,,,,,
0.022422214,1.101382421,,,,,,,,,,,,,
0.022420145,1.101361459,,,,,,,,,,,,,
0.022418099,1.101340442,,,,,,,,,,,,,
0.022416075,1.101319372,,,,,,,,,,,,,
0.022414072,1.10129825,,,,,,,,,,,,,
0.022412091,1.101277081,,,,,,,,,,,,,
0.022410133,1.101255865,,,,,,,,,,,,,
0.022408195,1.101234605,,,,,,,,,,,,,
0.022406278,1.101213302,,,,,,,,,,,,,
0.022404382,1.101191955,,,,,,,,,,,,,
0.022402506,1.101170569,,,,,,,,,,,,,
0.022400652,1.101149151,,,,,,,,,,,,,
0.022398819,1.101127704,,,,,,,,,,,,,
0.022397007,1.101106232,,,,,,,,,,,,,
0.022395215,1.101084734,,,,,,,,,,,,,
0.022393444,1.101063213,,,,,,,,,,,,,
0.022391693,1.101041669,,,,,,,,,,,,,
0.022389961,1.101020102,,,,,,,,,,,,,
0.022388248,1.100998511,,,,,,,,,,,,,
0.022386553,1.100976902,,,,,,,,,,,,,
0.022384877,1.100955274,,,,,,,,,,,,,
0.022383217,1.100933631,,,,,,,,,,,,,
0.022381575,1.100911974,,,,,,,,,,,,,
0.02237995,1.10089031,,,,,,,,,,,,,
0.022378342,1.10086864,,,,,,,,,,,,,
0.022376752,1.100846968,,,,,,,,,,,,,
0.022375178,1.100825296,,,,,,,,,,,,,
0.022373621,1.100803626,,,,,,,,,,,,,
0.02237208,1.100781961,,,,,,,,,,,,,
0.022370556,1.100760305,,,,,,,,,,,,,
0.022369048,1.100738658,,,,,,,,,,,,,
0.022367555,1.100717021,,,,,,,,,,,,,
0.022366077,1.100695397,,,,,,,,,,,,,
0.022364614,1.100673787,,,,,,,,,,,,,
0.022363167,1.100652195,,,,,,,,,,,,,
0.022361733,1.100630621,,,,,,,,,,,,,
0.022360312,1.100609064,,,,,,,,,,,,,
0.022358905,1.100587529,,,,,,,,,,,,,
0.02235751,1.100566019,,,,,,,,,,,,,
0.022356128,1.100544534,,,,,,,,,,,,,
0.022354757,1.100523073,,,,,,,,,,,,,
0.022353397,1.100501635,,,,,,,,,,,,,
0.022352047,1.100480223,,,,,,,,,,,,,
0.022350707,1.100458837,,,,,,,,,,,,,
0.022349376,1.10043748,,,,,,,,,,,,,
0.022348055,1.100416153,,,,,,,,,,,,,
0.022346744,1.100394859,,,,,,,,,,,,,
0.022345441,1.100373598,,,,,,,,,,,,,
0.022344147,1.100352372,,,,,,,,,,,,,
0.022342862,1.100331183,,,,,,,,,,,,,
0.022341584,1.100310032,,,,,,,,,,,,,
0.022340313,1.100288919,,,,,,,,,,,,,
0.022339049,1.100267846,,,,,,,,,,,,,
0.022337792,1.100246813,,,,,,,,,,,,,
0.02233654,1.100225819,,,,,,,,,,,,,
0.022335293,1.100204867,,,,,,,,,,,,,
0.022334051,1.100183956,,,,,,,,,,,,,
0.022332813,1.100163084,,,,,,,,,,,,,
0.022331577,1.100142248,,,,,,,,,,,,,
0.022330345,1.100121452,,,,,,,,,,,,,
0.022329117,1.100100701,,,,,,,,,,,,,
0.022327894,1.100079998,,,,,,,,,,,,,
0.022326675,1.100059342,,,,,,,,,,,,,
0.022325459,1.100038732,,,,,,,,,,,,,
0.022324244,1.100018166,,,,,,,,,,,,,
0.022323032,1.09999765,,,,,,,,,,,,,
0.02232182,1.099977184,,,,,,,,,,,,,
0.022320608,1.099956758,,,,,,,,,,,,,
0.022319396,1.099936365,,,,,,,,,,,,,
0.022318183,1.09991601,,,,,,,,,,,,,
0.022316969,1.099895697,,,,,,,,,,,,,
0.022315754,1.099875426,,,,,,,,,,,,,
0.022314536,1.099855197,,,,,,,,,,,,,
0.022313317,1.099835012,,,,,,,,,,,,,
0.022312097,1.099814868,,,,,,,,,,,,,
0.022310874,1.099794765,,,,,,,,,,,,,
0.02230965,1.099774701,,,,,,,,,,,,,
0.022308423,1.099754677,,,,,,,,,,,,,
0.022307193,1.099734691,,,,,,,,,,,,,
0.02230596,1.099714743,,,,,,,,,,,,,
0.022304724,1.099694833,,,,,,,,,,,,,
0.022303485,1.099674961,,,,,,,,,,,,,
0.022302241,1.099655124,,,,,,,,,,,,,
0.022300993,1.099635323,,,,,,,,,,,,,
0.02229974,1.099615556,,,,,,,,,,,,,
0.022298482,1.099595823,,,,,,,,,,,,,
0.02229722,1.099576123,,,,,,,,,,,,,
0.022295952,1.099556456,,,,,,,,,,,,,
0.022294679,1.099536819,,,,,,,,,,,,,
0.022293401,1.099517213,,,,,,,,,,,,,
0.022292117,1.099497636,,,,,,,,,,,,,
0.022290828,1.099478088,,,,,,,,,,,,,
0.022289533,1.099458566,,,,,,,,,,,,,
0.022288232,1.099439069,,,,,,,,,,,,,
0.022286924,1.099419596,,,,,,,,,,,,,
0.02228561,1.099400147,,,,,,,,,,,,,
0.02228429,1.099380718,,,,,,,,,,,,,
0.022282962,1.099361309,,,,,,,,,,,,,
0.022281628,1.099341918,,,,,,,,,,,,,
0.022280288,1.099322547,,,,,,,,,,,,,
0.02227894,1.099303193,,,,,,,,,,,,,
0.022277587,1.099283858,,,,,,,,,,,,,
0.022276228,1.099264539,,,,,,,,,,,,,
0.022274861,1.099245233,,,,,,,,,,,,,
0.022273487,1.099225938,,,,,,,,,,,,,
0.022272106,1.099206651,,,,,,,,,,,,,
0.022270717,1.099187372,,,,,,,,,,,,,
0.022269321,1.099168099,,,,,,,,,,,,,
0.022267916,1.099148827,,,,,,,,,,,,,
0.022266502,1.099129551,,,,,,,,,,,,,
0.022265078,1.099110267,,,,,,,,,,,,,
0.022263645,1.099090976,,,,,,,,,,,,,
0.022262203,1.099071679,,,,,,,,,,,,,
0.022260753,1.099052376,,,,,,,,,,,,,
0.022259295,1.099033068,,,,,,,,,,,,,
0.022257831,1.099013754,,,,,,,,,,,,,
0.02225636,1.098994435,,,,,,,,,,,,,
0.022254884,1.09897511,,,,,,,,,,,,,
0.022253401,1.098955776,,,,,,,,,,,,,
0.022251913,1.098936431,,,,,,,,,,,,,
0.022250419,1.098917075,,,,,,,,,,,,,
0.02224892,1.098897709,,,,,,,,,,,,,
0.022247416,1.098878333,,,,,,,,,,,,,
0.022245907,1.098858946,,,,,,,,,,,,,
0.022244394,1.098839546,,,,,,,,,,,,,
0.022242876,1.098820132,,,,,,,,,,,,,
0.022241353,1.098800704,,,,,,,,,,,,,
0.022239827,1.098781261,,,,,,,,,,,,,
0.022238297,1.0987618,,,,,,,,,,,,,
0.022236762,1.098742318,,,,,,,,,,,,,
0.022235222,1.098722812,,,,,,,,,,,,,
0.022233678,1.098703283,,,,,,,,,,,,,
0.022232131,1.098683731,,,,,,,,,,,,,
0.02223058,1.098664157,,,,,,,,,,,,,
0.022229026,1.098644558,,,,,,,,,,,,,
0.022227468,1.09862493,,,,,,,,,,,,,
0.022225906,1.098605274,,,,,,,,,,,,,
0.022224341,1.098585588,,,,,,,,,,,,,
0.022222773,1.098565872,,,,,,,,,,,,,
0.022221203,1.098546123,,,,,,,,,,,,,
0.022219631,1.098526343,,,,,,,,,,,,,
0.022218057,1.09850653,,,,,,,,,,,,,
0.022216482,1.098486683,,,,,,,,,,,,,
0.022214906,1.098466804,,,,,,,,,,,,,
0.02221333,1.098446891,,,,,,,,,,,,,
0.022211753,1.098426944,,,,,,,,,,,,,
0.022210177,1.098406964,,,,,,,,,,,,,
0.022208601,1.098386949,,,,,,,,,,,,,
0.022207025,1.098366899,,,,,,,,,,,,,
0.02220545,1.098346814,,,,,,,,,,,,,
0.022203875,1.098326693,,,,,,,,,,,,,
0.022202302,1.098306537,,,,,,,,,,,,,
0.022200729,1.098286345,,,,,,,,,,,,,
0.022199158,1.098266118,,,,,,,,,,,,,
0.022197589,1.098245855,,,,,,,,,,,,,
0.022196022,1.098225556,,,,,,,,,,,,,
0.022194458,1.09820522,,,,,,,,,,,,,
0.022192896,1.098184847,,,,,,,,,,,,,
0.022191337,1.098164435,,,,,,,,,,,,,
0.022189782,1.098143986,,,,,,,,,,,,,
0.022188229,1.098123498,,,,,,,,,,,,,
0.022186681,1.098102972,,,,,,,,,,,,,
0.022185137,1.098082407,,,,,,,,,,,,,
0.022183597,1.098061806,,,,,,,,,,,,,
0.022182062,1.098041168,,,,,,,,,,,,,
0.022180532,1.098020494,,,,,,,,,,,,,
0.022179007,1.097999784,,,,,,,,,,,,,
0.022177487,1.097979035,,,,,,,,,,,,,
0.022175972,1.097958245,,,,,,,,,,,,,
0.022174462,1.097937414,,,,,,,,,,,,,
0.022172956,1.097916544,,,,,,,,,,,,,
0.022171456,1.097895635,,,,,,,,,,,,,
0.022169961,1.097874688,,,,,,,,,,,,,
0.022168471,1.097853703,,,,,,,,,,,,,
0.022166987,1.097832683,,,,,,,,,,,,,
0.02216551,1.097811631,,,,,,,,,,,,,
0.022164041,1.097790547,,,,,,,,,,,,,
0.022162578,1.09776943,,,,,,,,,,,,,
0.022161123,1.097748283,,,,,,,,,,,,,
0.022159676,1.097727105,,,,,,,,,,,,,
0.022158237,1.097705898,,,,,,,,,,,,,
0.022156807,1.097684662,,,,,,,,,,,,,
0.022155385,1.097663398,,,,,,,,,,,,,
0.022153972,1.097642106,,,,,,,,,,,,,
0.022152567,1.097620786,,,,,,,,,,,,,
0.022151171,1.097599438,,,,,,,,,,,,,
0.022149783,1.097578062,,,,,,,,,,,,,
0.022148403,1.097556659,,,,,,,,,,,,,
0.022147031,1.097535229,,,,,,,,,,,,,
0.022145668,1.097513775,,,,,,,,,,,,,
0.022144314,1.097492297,,,,,,,,,,,,,
0.022142968,1.097470795,,,,,,,,,,,,,
0.022141631,1.097449271,,,,,,,,,,,,,
0.022140302,1.097427725,,,,,,,,,,,,,
0.022138983,1.097406158,,,,,,,,,,,,,
0.022137673,1.097384571,,,,,,,,,,,,,
0.022136373,1.097362967,,,,,,,,,,,,,
0.022135083,1.097341346,,,,,,,,,,,,,
0.022133803,1.097319709,,,,,,,,,,,,,
0.022132532,1.097298058,,,,,,,,,,,,,
0.022131272,1.097276394,,,,,,,,,,,,,
0.02213002,1.097254717,,,,,,,,,,,,,
0.022128779,1.097233028,,,,,,,,,,,,,
0.022127547,1.097211329,,,,,,,,,,,,,
0.022126325,1.097189622,,,,,,,,,,,,,
0.022125112,1.097167905,,,,,,,,,,,,,
0.022123909,1.09714618,,,,,,,,,,,,,
0.022122715,1.097124448,,,,,,,,,,,,,
0.02212153,1.09710271,,,,,,,,,,,,,
0.022120355,1.097080968,,,,,,,,,,,,,
0.022119189,1.097059222,,,,,,,,,,,,,
0.022118033,1.097037475,,,,,,,,,,,,,
0.022116886,1.097015725,,,,,,,,,,,,,
0.022115748,1.096993973,,,,,,,,,,,,,
0.022114619,1.09697222,,,,,,,,,,,,,
0.0221135,1.096950468,,,,,,,,,,,,,
0.022112389,1.096928717,,,,,,,,,,,,,
0.022111287,1.096906969,,,,,,,,,,,,,
0.022110195,1.096885224,,,,,,,,,,,,,
0.022109111,1.096863485,,,,,,,,,,,,,
0.022108035,1.096841751,,,,,,,,,,,,,
0.022106969,1.096820023,,,,,,,,,,,,,
0.022105911,1.096798304,,,,,,,,,,,,,
0.022104861,1.096776596,,,,,,,,,,,,,
0.022103821,1.096754899,,,,,,,,,,,,,
0.022102788,1.096733213,,,,,,,,,,,,,
0.022101764,1.096711538,,,,,,,,,,,,,
0.022100749,1.09668988,,,,,,,,,,,,,
0.022099741,1.096668235,,,,,,,,,,,,,
0.02209874,1.096646595,,,,,,,,,,,,,
0.022097746,1.096624968,,,,,,,,,,,,,
0.022096759,1.096603357,,,,,,,,,,,,,
0.022095779,1.096581761,,,,,,,,,,,,,
0.022094807,1.096560185,,,,,,,,,,,,,
0.022093842,1.096538633,,,,,,,,,,,,,
0.022092886,1.096517104,,,,,,,,,,,,,
0.022091936,1.096495599,,,,,,,,,,,,,
0.022090993,1.096474117,,,,,,,,,,,,,
0.022090057,1.096452656,,,,,,,,,,,,,
0.022089126,1.096431217,,,,,,,,,,,,,
0.022088202,1.096409802,,,,,,,,,,,,,
0.022087285,1.096388417,,,,,,,,,,,,,
0.022086372,1.096367053,,,,,,,,,,,,,
0.022085463,1.096345704,,,,,,,,,,,,,
0.022084558,1.096324373,,,,,,,,,,,,,
0.022083658,1.096303064,,,,,,,,,,,,,
0.022082762,1.096281778,,,,,,,,,,,,,
0.022081871,1.096260518,,,,,,,,,,,,,
0.022080984,1.096239283,,,,,,,,,,,,,
0.022080101,1.096218068,,,,,,,,,,,,,
0.022079222,1.09619688,,,,,,,,,,,,,
0.02207835,1.096175725,,,,,,,,,,,,,
0.022077483,1.096154605,,,,,,,,,,,,,
0.022076621,1.096133519,,,,,,,,,,,,,
0.022075763,1.096112463,,,,,,,,,,,,,
0.022074909,1.096091439,,,,,,,,,,,,,
0.022074058,1.096070446,,,,,,,,,,,,,
0.022073211,1.096049484,,,,,,,,,,,,,
0.022072366,1.096028553,,,,,,,,,,,,,
0.022071523,1.096007646,,,,,,,,,,,,,
0.022070682,1.095986765,,,,,,,,,,,,,
0.022069843,1.095965917,,,,,,,,,,,,,
0.022069009,1.095945103,,,,,,,,,,,,,
0.022068177,1.095924321,,,,,,,,,,,,,
0.022067347,1.09590357,,,,,,,,,,,,,
0.022066519,1.095882847,,,,,,,,,,,,,
0.022065692,1.095862152,,,,,,,,,,,,,
0.022064868,1.095841486,,,,,,,,,,,,,
0.022064045,1.095820852,,,,,,,,,,,,,
0.022063223,1.095800248,,,,,,,,,,,,,
0.022062402,1.095779674,,,,,,,,,,,,,
0.022061582,1.09575913,,,,,,,,,,,,,
0.022060762,1.095738615,,,,,,,,,,,,,
0.022059944,1.09571813,,,,,,,,,,,,,
0.022059125,1.095697675,,,,,,,,,,,,,
0.022058308,1.09567725,,,,,,,,,,,,,
0.022057491,1.095656854,,,,,,,,,,,,,
0.022056675,1.095636487,,,,,,,,,,,,,
0.022055859,1.09561615,,,,,,,,,,,,,
0.022055044,1.09559584,,,,,,,,,,,,,
0.022054228,1.095575556,,,,,,,,,,,,,
0.022053413,1.095555301,,,,,,,,,,,,,
0.022052598,1.095535075,,,,,,,,,,,,,
0.022051784,1.095514877,,,,,,,,,,,,,
0.022050969,1.095494707,,,,,,,,,,,,,
0.022050155,1.095474564,,,,,,,,,,,,,
0.02204934,1.095454446,,,,,,,,,,,,,
0.022048524,1.095434355,,,,,,,,,,,,,
0.022047708,1.095414288,,,,,,,,,,,,,
0.022046891,1.095394246,,,,,,,,,,,,,
0.022046074,1.095374228,,,,,,,,,,,,,
0.022045255,1.095354233,,,,,,,,,,,,,
0.022044436,1.095334261,,,,,,,,,,,,,
0.022043616,1.095314311,,,,,,,,,,,,,
0.022042794,1.095294381,,,,,,,,,,,,,
0.022041972,1.095274471,,,,,,,,,,,,,
0.022041149,1.095254583,,,,,,,,,,,,,
0.022040326,1.095234716,,,,,,,,,,,,,
0.0220395,1.095214862,,,,,,,,,,,,,
0.022038672,1.095195025,,,,,,,,,,,,,
0.022037844,1.095175208,,,,,,,,,,,,,
0.022037016,1.095155412,,,,,,,,,,,,,
0.022036188,1.095135636,,,,,,,,,,,,,
0.022035359,1.095115878,,,,,,,,,,,,,
0.022034529,1.095096137,,,,,,,,,,,,,
0.022033699,1.095076412,,,,,,,,,,,,,
0.022032867,1.095056704,,,,,,,,,,,,,
0.022032036,1.095037012,,,,,,,,,,,,,
0.022031203,1.095017335,,,,,,,,,,,,,
0.02203037,1.094997671,,,,,,,,,,,,,
0.022029535,1.094978018,,,,,,,,,,,,,
0.022028699,1.094958377,,,,,,,,,,,,,
0.022027862,1.094938746,,,,,,,,,,,,,
0.022027024,1.094919125,,,,,,,,,,,,,
0.022026185,1.094899514,,,,,,,,,,,,,
0.022025346,1.09487991,,,,,,,,,,,,,
0.022024505,1.094860313,,,,,,,,,,,,,
0.022023663,1.094840723,,,,,,,,,,,,,
0.02202282,1.094821134,,,,,,,,,,,,,
0.022021975,1.094801548,,,,,,,,,,,,,
0.02202113,1.094781971,,,,,,,,,,,,,
0.022020287,1.094762403,,,,,,,,,,,,,
0.022019444,1.094742843,,,,,,,,,,,,,
0.022018602,1.094723289,,,,,,,,,,,,,
0.02201776,1.094703741,,,,,,,,,,,,,
0.022016918,1.094684198,,,,,,,,,,,,,
0.022016077,1.094664662,,,,,,,,,,,,,
0.022015236,1.094645129,,,,,,,,,,,,,
0.022014395,1.094625599,,,,,,,,,,,,,
0.022013554,1.094606071,,,,,,,,,,,,,
0.022012713,1.094586545,,,,,,,,,,,,,
0.022011873,1.094567021,,,,,,,,,,,,,
0.022011033,1.094547498,,,,,,,,,,,,,
0.022010194,1.094527976,,,,,,,,,,,,,
0.022009355,1.094508455,,,,,,,,,,,,,
0.022008518,1.094488934,,,,,,,,,,,,,
0.022007683,1.094469414,,,,,,,,,,,,,
0.022006849,1.094449896,,,,,,,,,,,,,
0.022006017,1.094430376,,,,,,,,,,,,,
0.022005187,1.094410854,,,,,,,,,,,,,
0.022004358,1.094391329,,,,,,,,,,,,,
0.022003531,1.0943718,,,,,,,,,,,,,
0.022002705,1.094352266,,,,,,,,,,,,,
0.022001881,1.094332729,,,,,,,,,,,,,
0.022001059,1.094313186,,,,,,,,,,,,,
0.022000237,1.094293639,,,,,,,,,,,,,
0.021999418,1.094274087,,,,,,,,,,,,,
0.0219986,1.094254531,,,,,,,,,,,,,
0.021997785,1.094234972,,,,,,,,,,,,,
0.021996972,1.094215411,,,,,,,,,,,,,
0.021996163,1.094195847,,,,,,,,,,,,,
0.021995356,1.094176281,,,,,,,,,,,,,
0.021994552,1.094156713,,,,,,,,,,,,,
0.021993752,1.094137141,,,,,,,,,,,,,
0.021992955,1.094117567,,,,,,,,,,,,,
0.021992162,1.094097991,,,,,,,,,,,,,
0.021991372,1.094078411,,,,,,,,,,,,,
0.021990586,1.094058827,,,,,,,,,,,,,
0.021989804,1.09403924,,,,,,,,,,,,,
0.021989025,1.094019648,,,,,,,,,,,,,
0.02198825,1.094000054,,,,,,,,,,,,,
0.021987479,1.093980457,,,,,,,,,,,,,
0.02198671,1.093960852,,,,,,,,,,,,,
0.021985945,1.093941242,,,,,,,,,,,,,
0.021985183,1.093921626,,,,,,,,,,,,,
0.021984425,1.093902005,,,,,,,,,,,,,
0.021983671,1.093882381,,,,,,,,,,,,,
0.021982921,1.093862751,,,,,,,,,,,,,
0.021982176,1.093843118,,,,,,,,,,,,,
0.021981435,1.093823483,,,,,,,,,,,,,
0.021980699,1.093803845,,,,,,,,,,,,,
0.021979967,1.093784205,,,,,,,,,,,,,
0.02197924,1.093764563,,,,,,,,,,,,,
0.021978518,1.093744919,,,,,,,,,,,,,
0.021977801,1.093725275,,,,,,,,,,,,,
0.02197709,1.093705631,,,,,,,,,,,,,
0.021976384,1.093685988,,,,,,,,,,,,,
0.021975683,1.093666347,,,,,,,,,,,,,
0.021974988,1.093646708,,,,,,,,,,,,,
0.021974298,1.093627072,,,,,,,,,,,,,
0.021973614,1.093607437,,,,,,,,,,,,,
0.021972934,1.093587803,,,,,,,,,,,,,
0.021972258,1.093568167,,,,,,,,,,,,,
0.021971587,1.09354853,,,,,,,,,,,,,
0.021970922,1.093528897,,,,,,,,,,,,,
0.021970263,1.09350927,,,,,,,,,,,,,
0.021969609,1.093489649,,,,,,,,,,,,,
0.021968961,1.093470033,,,,,,,,,,,,,
0.021968319,1.093450424,,,,,,,,,,,,,
0.021967681,1.09343082,,,,,,,,,,,,,
0.021967049,1.093411224,,,,,,,,,,,,,
0.021966423,1.093391634,,,,,,,,,,,,,
0.021965801,1.093372051,,,,,,,,,,,,,
0.021965185,1.093352476,,,,,,,,,,,,,
0.021964574,1.093332907,,,,,,,,,,,,,
0.021963969,1.093313348,,,,,,,,,,,,,
0.021963369,1.093293798,,,,,,,,,,,,,
0.021962774,1.093274257,,,,,,,,,,,,,
0.021962185,1.093254726,,,,,,,,,,,,,
0.021961602,1.093235206,,,,,,,,,,,,,
